t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44
0.0,0.0,-4.875894535108366,-15.379512959141907,20.38732925796742,26.01588055538357,-25.567102527401495,26.99784351012876,-28.836530927119803,18.752733200437714,11.944872548930766,8.899023885287749,-23.261237098857695,34.9723665743197,22.77589962421445,30.057045530312692,23.284856190993743,-14.998911078854654,-1.121479826803351,-30.86952650007067,29.06901657575041,23.36786615966714,30.83195036821966,35.9744877933201,-14.269188957951508,2.303843233605649,32.336233005153815,-33.26960836333094,17.440781428185993,-25.07177655004924,27.6866962869427,-38.608302319432916,5.8081676173515735,25.0186383767502,21.298755966546157,15.55562892101547,-23.823585889917762,-7.079028821820273,-23.676804157324877,-25.829888532457847,-40.70348377528916,-39.84018569245002,-33.74838865190519,-17.263344855699746,-9.227307244040345,6.848627893752854,-16.5588126219083
0.03,0.001001001001001001,-4.87619522903276,-15.380436418882134,20.388547435079598,26.017436938234944,-25.568641839201064,26.999461208761556,-28.838267652414284,18.75384957081372,11.94558485928109,8.89954905255114,-23.262634762056667,34.974456636057305,22.777265732323773,30.058843517299003,23.286248328632393,-14.999815092204399,-1.1215529653217398,-30.87138140240854,29.070751780395337,23.369267332642497,30.833793071855688,35.97663857559135,-14.270053273820599,2.3039782797972403,32.338171724845495,-33.27161124899482,17.44182717144219,-25.073287718125503,27.68835126748286,-38.610621133995764,5.808515786583077,25.02013158207261,21.300028483526244,15.556555896763667,-23.82501953544984,-7.079462825472052,-23.678227569721077,-25.83143969179064,-40.705931889706456,-39.84257910771684,-33.75042054587315,-17.264387908609308,-9.227867627045551,6.8490366094964,-16.559812786383773
0.06,0.002002002002002002,-4.876349397326702,-15.381393662936526,20.389798301712265,26.019036108122286,-25.57024653397269,27.00105397385891,-28.84000888342415,18.75492158538412,11.946224570451825,8.90013592440128,-23.263860706039925,34.97662825377795,22.77863702507101,30.060588804905933,23.28754333666474,-15.000751043522897,-1.1215271267929066,-30.87311620974445,29.072375252615995,23.370648889027656,30.83566185932079,35.978882447533216,-14.270918507960396,2.3041101911728212,32.34011977116522,-33.2736779579849,17.442914934418244,-25.074784446009687,27.68997443454514,-38.61290531130459,5.808717946048361,25.02154393275326,21.3012366822842,15.557410450729904,-23.82645113861968,-7.079866848704764,-23.679702525450708,-25.83305997574149,-40.708336232971696,-39.844950162623526,-33.75247849749269,-17.265291006753163,-9.228374631998829,6.84937561344323,-16.560846864729758
0.09,0.003003003003003003,-4.876357009632429,-15.38238477466369,20.391082106814782,26.020678458517164,-25.571916278131297,27.002621450467714,-28.841754817250127,18.755949415214452,11.94679168153782,8.900784607622164,-23.26491493313517,34.97888125078122,22.780013342658684,30.06228143566497,23.288741583835137,-15.00171905883737,-1.1214022146441522,-30.874731163078966,29.07388681407766,23.372010850366404,30.837556804109187,35.981219588314566,-14.271784405376355,2.3042389791216644,32.34207722584997,-33.275808213723636,17.44404477944784,-25.076266614475884,27.691565570319447,-38.615155104593,5.808774274795188,25.022875322573828,21.302380380405708,15.558192543729444,-23.82788080302217,-7.080240805775172,-23.681229687446287,-25.834749420035124,-40.710697373876144,-39.84729863082287,-33.754562658057644,-17.2660539793139,-9.228828086704766,6.849645080505394,-16.56191489683202
0.12,0.004004004004004004,-4.876218008292709,-15.383409836594463,20.39239911340947,26.022364386771926,-25.57365071499323,27.004163312686526,-28.84350565063241,18.756933234328898,11.947286195060665,8.901495201428043,-23.265797434851144,34.98121543134647,22.781394525494076,30.06392145540077,23.289843428258383,-15.002719280262442,-1.1211781378817236,-30.87622647489068,29.075286257645228,23.373353233442725,30.839477953067245,35.983650144559576,-14.272650724715406,2.304364656679628,32.34404415978527,-33.27800173706257,17.445216759817672,-25.07773412153417,27.693124497075615,-38.617370797600785,5.808684970313749,25.02412566568375,21.30345942447081,15.558902126402677,-23.82930864267721,-7.080584637298664,-23.682809740257728,-25.83650806866769,-40.71301586144126,-39.84962431252554,-33.75667320303197,-17.26667659071462,-9.229227824278205,6.849845194732815,-16.563016910355135
0.15,0.005005005005005005,-4.875932308031305,-15.384468930374016,20.39374959858266,26.02409429421341,-25.575449464681697,27.005679263628082,-28.845261580064253,18.75787321977998,11.947708117073947,8.902267797177984,-23.266508191263686,34.983630580276774,22.782780413946956,30.065508913264274,23.290849217388224,-15.003751866134307,-1.1208548111091443,-30.87760232885391,29.07657334713828,23.374676050257847,30.841425326387466,35.986174230049855,-14.273517238202913,2.304487238429598,32.3460206330082,-33.28025824592039,17.44643091976787,-25.07918688232283,27.694651076856356,-38.619552704576826,5.808450248390683,25.025294896535616,21.304473689719117,15.559539138984869,-23.830734781947136,-7.080898310190842,-23.684443390506498,-25.838335973389206,-40.71529222489312,-39.851927034291,-33.7588103317913,-17.2671585404748,-9.22957368322131,6.8499761493592155,-16.56415292067453
0.18,0.006006006006006006,-4.8754997956863555,-15.38556213669139,20.395133853476324,26.02586858624106,-25.57731212404358,27.00716903537925,-28.847022801899158,18.75876955171412,11.948057457256839,8.903102478088515,-23.267047170478687,34.986126462417324,22.78417084811351,30.067043861760983,23.291759288024092,-15.00481699112667,-1.1204321545742082,-30.8788588795593,29.077747817108364,23.37597930799324,30.843398917603214,35.9887919254005,-14.274383731586736,2.3046067404126016,32.34800669471975,-33.282577454930696,17.447687294475404,-25.08062482898331,27.69614521120537,-38.621701170304156,5.808070343001544,25.02638296982519,21.30542307975782,15.560103511123467,-23.832159355433564,-7.081181817626188,-23.686131367337616,-25.8402331931632,-40.717526973642514,-39.85420664884082,-33.76097426737868,-17.267499463076597,-9.229865507519255,6.850038146866474,-16.56532293078003
0.21,0.007007007007007007,-4.874920329996931,-15.386689535196318,20.396552183280082,26.027687672429607,-25.57923826657795,27.008632388958734,-28.84878951245158,18.75962241343306,11.948334228995778,8.9039993189443,-23.26741432817212,34.98870282214868,22.78556566758662,30.06852635677448,23.292573966355228,-15.0059148463484,-1.1199100942446543,-30.87999625223712,29.078809372638325,23.37726300895928,30.845398693584343,35.99150327771062,-14.27525000408811,2.3047231800495416,32.3500023833068,-33.28495907510006,17.44898591002062,-25.08204791051823,27.697606840930895,-38.62381657014725,5.8075455062411665,25.027389860436337,21.306307526312985,15.560595161743004,-23.833582507853652,-7.081435179013973,-23.687874422869648,-25.842199793603633,-40.71972059726941,-39.8564630348946,-33.76316525627367,-17.267698927842606,-9.230103146754702,6.850031399067301,-16.566526931150943
0.24,0.008008008008008008,-4.874193741443087,-15.387851204403072,20.398004907223164,26.029551966636404,-25.581227442376683,27.010069114272884,-28.85056190809107,18.76043199145114,11.948538449453983,8.9049583858068,-23.26760960720738,34.991359382855464,22.78696471123265,30.069956457585405,23.293293568041335,-15.007045639422794,-1.1192885619125204,-30.88101454248331,29.079757689163777,23.37852715052937,30.847424594533845,35.99430830018889,-14.276115868359058,2.3048365760734986,32.35200772637399,-33.28740281347732,17.450326783337026,-25.08345609263267,27.699035945905074,-38.625899310121646,5.806876008291319,25.02831556339108,21.307126989024603,15.561013998957693,-23.83500439389571,-7.081658439991603,-23.689673332642812,-25.84423584638905,-40.72187356551067,-39.85869609702869,-33.76538356817397,-17.267756438826137,-9.230286456241291,6.849956127206123,-16.567764899602736
0.27,0.009009009009009009,-4.87331983213992,-15.389047221581118,20.39949235856612,26.031461887113554,-25.583279178077632,27.01147903006992,-28.852340185329687,18.76119847554835,11.948670139628437,8.905979735720912,-23.267632937330188,34.99409584637091,22.788367816975022,30.071334226885927,23.293918398329016,-15.008209594548234,-1.1185674953271694,-30.881913815988224,29.080592412316992,23.3797717250594,30.849476533985694,35.997206971754714,-14.27698115044613,2.304946948472572,32.35402274078564,-33.289908372834546,17.451709922144445,-25.084849357559076,27.7004325448993,-38.627949826986104,5.806062137424956,25.02916009380487,21.307881455285692,15.561359920031851,-23.836425178054032,-7.081851672435553,-23.691528896065332,-25.846341428653982,-40.72398632824998,-39.86090576555781,-33.76762949578824,-17.267671434715567,-9.230415297176249,6.849812562078011,-16.569036801105288
