t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
0.0,0.0,21.997148639670275,-16.96748475983139,16.78300239038853,-39.37926907078218,6.427537881578745,18.995575664233687,10.099649530732526,-43.44218403140832,7.297369987594846,-37.98587071903146,26.907409061709664,-20.445606304652806,-3.6556975530141465,26.973253378902797,-33.275287071783474,33.91115021658709,-0.39929718055103564,29.388371617985943,8.666013318752867,-36.29711192398411,-38.6615147427697,32.55488680647616,-0.8973204284240021,-40.68701618575628,-5.765951549506321,29.260678383087228,19.297942262437857,18.212087258044324,-20.575576428468384,13.845842172678841,20.16391309876939
0.03,0.001001001001001001,21.998460976270973,-16.968506115448083,16.784000267608146,-39.38163654243013,6.427920407929547,18.99671232501578,10.100247479117986,-43.44479850521107,7.297801521408254,-37.988157893461135,26.909022339922295,-20.446834723930007,-3.6559202289341943,26.97486711592152,-33.27728508046709,33.91318473040317,-0.3993217863704135,29.3901256107033,8.666530338839362,-36.299295958151454,-38.66383693856722,32.55683573437497,-0.8973815512893576,-40.689461235819806,-5.766304319504105,29.26243040531699,19.299096669656386,18.21317364572408,-20.57681327902914,13.846672799190316,20.1651155108773
0.06,0.002002002002002002,21.999737880162137,-16.969537585610727,16.785074391431124,-39.384002235777636,6.428223564607049,18.997872358489293,10.100904769627512,-43.447413877029014,7.298179815277545,-37.99040909045586,26.910645486186183,-20.44802401739817,-3.6561502742004137,26.976444847485013,-33.2793143584669,33.91526102714064,-0.39927303536454,29.391894750101493,8.667025765959531,-36.30153125348801,-38.66609130330755,32.55867615744936,-0.8974559332617703,-40.691957556709305,-5.766597376829062,29.264168849134492,19.300163695117135,18.214284425726788,-20.57796131123062,13.847530448193577,20.166274696707877
0.09,0.003003003003003003,22.000979674018588,-16.970578847963047,16.78622486696945,-39.38636615864269,6.428447501786219,18.999055732436382,10.101621511915738,-43.450030147613134,7.298504508986016,-37.99262503287835,26.912278520532897,-20.44917442520916,-3.6563878151659757,26.977986604244755,-33.28137514793328,33.9173792030934,-0.399150975470374,29.393679144473328,8.667499733123162,-36.303818044298566,-38.668277890168554,32.560408203096664,-0.8975435014105124,-40.69450487576387,-5.766830840770179,29.26589380455939,19.301143485755244,18.2154194738563,-20.5790205816966,13.848415241880899,20.16739079392303
0.12,0.004004004004004004,22.002186668146486,-16.971629583879235,16.787451848718085,-39.388728314053,6.428592363829978,19.000262403362335,10.102397828273585,-43.45264732836318,7.298775234802036,-37.99480643477696,26.91392145646654,-20.450286170778185,-3.656632988740259,26.97949241274798,-33.28346769526885,33.91953934959775,-0.39895564924697585,29.39547891437014,8.667952373906678,-36.30615657470575,-38.670396737961674,32.562031975114806,-0.897644171918384,-40.69710290476118,-5.767004842776056,29.26760537822593,19.3020361636395,18.216578670922697,-20.579991137111158,13.849327291856671,20.16846392002682
0.15,0.005005005005005005,22.00335916067559,-16.972689478432805,16.78875554051049,-39.39108870021699,6.428658289153019,19.00149231649997,10.103233853692345,-43.45526544136662,7.298991617411341,-37.99695400153304,26.915574300885325,-20.451359460801662,-3.6568859423201836,26.980962295403614,-33.28559225117514,33.92174155307171,-0.3986870938006345,29.39729419264971,8.66838382250828,-36.30854709871427,-38.67244787073632,32.56354755335203,-0.8977578500592782,-40.69975133980538,-5.767119526521683,29.26930369356494,19.302841825778252,18.21776190268973,-20.5808730140007,13.850266699123173,20.169494172182365
0.18,0.006006006006006006,22.004497437751425,-16.973758220364918,16.790136195510176,-39.393447310492675,6.428645410107313,19.00274540581199,10.10412973593236,-43.457884519440825,7.299153273837664,-37.99906843000855,26.917237054003174,-20.452394485273103,-3.6571468337204345,26.982396270451574,-33.28774907069772,33.92398589505007,-0.39834534072738886,29.399125124524005,8.668794213799565,-36.31098988027481,-38.67443129740672,32.5649549933787,-0.8978844301727696,-40.7024498612168,-5.7671750479955275,29.270988891003196,19.303560543938456,18.218969059816374,-20.581666238527927,13.85123355405619,20.17048162701511
0.21,0.007007007007007007,22.005601773727378,-16.974835502052187,16.791594116237963,-39.39580413335438,6.428553852889272,19.004021593991276,10.105085635596295,-43.46050460617843,7.299259813351795,-38.00115040869364,26.918909709271418,-20.45339141749673,-3.65741583110252,26.983794351935366,-33.28993841326951,33.92627245221538,-0.39793041607284235,29.400971867606817,8.669183683373605,-36.31348519334779,-38.67634701140082,32.566254326180626,-0.8980237956357255,-40.705198133424,-5.767171575606856,29.272661128180317,19.30419236447735,18.2202000377926,-20.582370826297343,13.85222793637039,20.1714263404021
0.24,0.008008008008008008,22.006672431356783,-16.975921019474068,16.79312965463462,-39.39815915235733,6.428383737468593,19.005320792459155,10.106101726207012,-43.46312575599585,7.29931083736919,-38.003200617853814,26.920592253300736,-20.45435041409856,-3.657693112902594,26.985156549677953,-33.29216054275243,33.9286012964251,-0.3974423403091922,29.40283459196118,8.669552367589516,-36.316033321967026,-38.67819499033071,32.56744555787343,-0.8981758188309574,-40.70799580485846,-5.767109290313226,29.274320580183293,19.304737308186382,18.221454736869422,-20.582986782172032,13.853249915074297,20.172328347246754
0.27,0.009009009009009009,22.007709661985086,-16.97701447217984,16.794743212158526,-39.40051234610003,6.428135177538842,19.006642901361634,10.107178194290059,-43.46574803418472,7.29930593933623,-38.0052197296763,26.922284665783433,-20.455271615034846,-3.65797886775798,26.986482869260808,-33.29441572747723,33.93097249473524,-0.3968811283294224,29.40471348014659,8.669900403613454,-36.31863456030355,-38.67997519568418,32.568528669437384,-0.8983403611129406,-40.710842507852355,-5.766988385768085,29.275967439798784,19.305195370147096,18.222733061983263,-20.58351410010133,13.854299548414744,20.173187661238803
0.3,0.01001001001001001,22.0087137057421,-16.978115563255244,16.796435239917958,-39.40286368818449,6.42780828048989,19.007987809563634,10.108315239460692,-43.4683715169664,7.299244704605205,-38.007208408415394,26.923986919416237,-20.45615514359758,-3.6582732944323366,26.98777331200611,-33.29670424028155,33.933386109420574,-0.39624678945863495,29.4066087272659,8.670227929456065,-36.321289212729525,-38.68168757253702,32.569503616472566,-0.8985172727706447,-40.71373785853976,-5.766809068488393,29.27760191778339,19.305566519598667,18.22403492267474,-20.58395276295915,13.855376883810667,20.17400427459889
0.32999999999999996,0.011011011011011011,22.00968479173452,-16.979223999288802,16.798206238837547,-39.405213147174216,6.427403147402365,19.009355394641275,10.109513074515428,-43.47099629154917,7.299126710298139,-38.009167310536384,26.92569897982372,-20.457001106416957,-3.658576601739401,26.98902787496208,-33.29902635854608,33.93584219799183,-0.3955393274825212,29.408520541011914,8.670535084006328,-36.32399759388254,-38.68333204928575,32.570370328973794,-0.8987063929875309,-40.71668145676187,-5.7665715580422345,29.27922424315203,19.30585069981695,18.22536023300189,-20.584302742392705,13.856481957776086,20.174778157807424
0.36,0.012012012012012012,22.01062313823872,-16.98033949033787,16.800056759858418,-39.40756068655,6.426919873064326,19.010745522872217,10.110771925528011,-43.473622456188224,7.298951525159509,-38.011097084857774,26.927420805482527,-20.457809593460603,-3.6588890084652554,26.990246550891378,-33.30138236422888,33.93834081320993,-0.3947587406930022,29.410449141713503,8.670822007061807,-36.32676002873026,-38.68490853740047,32.57112871112535,-0.8989075497987845,-40.71967288597649,-5.766276087256308,29.280834663484647,19.3060478280049,18.22670891144785,-20.584563998681393,13.857614795832138,20.17550925931724
0.39,0.013013013013013013,22.01152895289397,-16.98146174989441,16.801987404171513,-39.40990626466347,6.426358546010424,19.012158049224148,10.112092031949741,-43.47625012024818,7.298718709397967,-38.01299837269156,26.929152347646532,-20.45858067802944,-3.6592107432890573,26.99142932826254,-33.30377254389772,33.94088200309763,-0.39390502195109506,29.412394762381233,8.67108883935523,-36.329576852635576,-38.686416931197606,32.571778641115195,-0.8991205600458679,-40.72271171317243,-5.765922902443253,29.282433445251396,19.30615779519434,18.22808088082307,-20.584736480605667,13.858775412407986,20.176197505249586
0.42,0.014014014014014014,22.012402432896153,-16.982590494850598,16.803998823483454,-39.41224983468838,6.42571924858386,19.01359281734147,10.113473646714024,-43.47887940426811,7.2984278145171215,-38.01487180798125,26.930893550273154,-20.45931441675005,-3.6595420447021825,26.99257619124446,-33.30619718876048,33.943465810948716,-0.3929781587670887,29.414357648752333,8.671335722577403,-36.332448411422284,-38.68785710763246,32.57231997096877,-0.8993452293284865,-40.725797488789105,-5.765512263648726,29.28402087415657,19.306180466159095,18.22947606816204,-20.584820125325727,13.859963810730468,20.17684279907301
0.44999999999999996,0.015015015015015015,22.01324376519217,-16.98372544546415,16.806091720314367,-39.41459134456968,6.425002057021518,19.015049659530213,10.114917036345021,-43.48151044002882,7.298078383135471,-38.01671801743734,26.93264434995097,-20.460010849563457,-3.6598831609257285,26.99368711970382,-33.30865659469348,33.946092275335076,-0.3919781333981421,29.416338059334933,8.671562799396389,-36.33537506144141,-38.689228926111255,32.572752526402276,-0.8995813519540804,-40.72892974664202,-5.765044444918145,29.285597255501475,19.306115679339584,18.230894404614535,-20.5848148582699,13.861179982702298,20.177445021264656
0.48,0.016016016016016016,22.014053126675055,-16.984866325323523,16.80826684832689,-39.41693073697024,6.424207041562687,19.016528396741347,10.116422481070245,-43.484143370622256,7.2976699487955665,-38.018537620670045,26.934404675828794,-20.460669999710156,-3.6602343498263354,26.99476208920555,-33.31115106226782,33.94876143011169,-0.3909049229634444,29.418336265451416,8.671770213472914,-36.33835716963818,-38.69053222832279,32.57307610669568,-0.8998287108849646,-40.732108003854435,-5.764519734583021,29.28716291456646,19.30596324677909,18.23233582533144,-20.584720593032614,13.862423908768656,20.1780040289535
0.51,0.017017017017017015,22.014830684380023,-16.986012861312904,16.810525012685666,-39.41926794921535,6.423334266581845,19.01802883855247,10.117990274936904,-43.48677835052293,7.297202035762476,-38.020331230318995,26.936174449546492,-20.461291873711414,-3.66059587883028,26.995801071016178,-33.31368089677349,33.95147330441996,-0.3897584995771063,29.420352551280736,8.671958109471953,-36.3413951136197,-38.691766838089514,32.57329048458557,-0.900087077683253,-40.735331760795894,-5.763938435566786,29.288718197012386,19.305722954071886,18.233800269345068,-20.58453723128189,13.863695557771992,20.178519655545053
0.54,0.018018018018018018,22.01557659568154,-16.987164783577047,16.81286707044639,-39.42160291323491,6.422383790746065,19.01955078314807,10.119620725931824,-43.48941554566106,7.296674158811654,-38.02209945217964,26.937953585167637,-20.46187646134667,-3.660968024835804,26.996804032110163,-33.316246408241454,33.95422792268947,-0.3885388304989769,29.422387213899558,8.672126633070434,-36.34448928172339,-38.692932561238216,32.573395406178214,-0.900356212453719,-40.738600501027975,-5.763300865710006,29.290263469301788,19.305394560323624,18.235287679444035,-20.58426466267634,13.864994886794841,20.178991710327054
0.57,0.01901901901901902,22.016291008491596,-16.988321825485926,16.815293930973535,-39.42393555550324,6.421355667197606,19.021094017298385,10.121314156104694,-43.492055133497274,7.2960858230062895,-38.023842885326175,26.93974198911429,-20.46242373562706,-3.661351074123649,26.99777093517914,-33.31884791146338,33.957025304638364,-0.38724587830361257,29.42444056332202,8.672275930960994,-36.3476400730862,-38.694029185490265,32.573390590883186,-0.9006358637847564,-40.74191369125789,-5.762607358114889,29.29179911913997,19.304977798124323,18.236798002042633,-20.583902764791663,13.866321840990487,20.179419978055623
