t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
15.99,0.5335335335335335,6.152440891567677,-31.8019833964456,-12.827567315812242,5.953286647412803,-6.628710278351918,-0.2079437009119654,-37.820568427440676,-25.5473737737248,-25.47181196770284,24.904036290330726,-6.53875959608643,-0.2450441529126365,18.549078612891616,18.459885493596794,12.824884425739636,18.615406223271034,25.130983698093726,18.663816509142414,-19.101159052104354,18.619902651232017
16.02,0.5345345345345345,6.150916939847772,-31.80071141307079,-12.827793228995187,5.954599596686921,-6.6281201577111295,-0.20827185449037794,-37.82378191624954,-25.54598946051228,-25.470551075604934,24.904634997771534,-6.538603777619889,-0.2446515806609989,18.55007049571045,18.462552605804955,12.821573684787028,18.615322713151212,25.129540845614297,18.66300824127761,-19.10136110788445,18.62041523393278
16.05,0.5355355355355356,6.149419600698499,-31.79945013817806,-12.828009086463139,5.955896396114115,-6.627529873781735,-0.20859279622331847,-37.826958840656154,-25.544615320653442,-25.46930578464034,24.905220593477605,-6.5384476047476054,-0.24426437935336717,18.5510498512321,18.46517883112738,12.818284167703428,18.615244308146018,25.12810945865929,18.662211680736704,-19.101556206403945,18.620914924990952
16.08,0.5365365365365365,6.147948440893148,-31.798199571517266,-12.82821514047359,5.957177217787297,-6.626939488254837,-0.20890667336198654,-37.83009944939183,-25.543251352032595,-25.46807594615269,24.905793377552012,-6.538291127605343,-0.24388250301635048,18.55201681357363,18.46776480329837,12.81501584559947,18.61517085087764,25.126689425986584,18.661426689590666,-19.101744506846455,18.62140207527911
16.11,0.5375375375375375,6.146503033328682,-31.796959709541163,-12.828411638603999,5.958442232916616,-6.6263490634479885,-0.20921363032582077,-37.8332039920005,-25.541897550489796,-25.466861410597918,24.9063536431127,-6.538134394566238,-0.24350590531282296,18.55297151649868,18.470311145569195,12.811768687210137,18.615102188347056,25.12528063835379,18.660653130989214,-19.10192616548579,18.621877025830948
16.14,0.5385385385385385,6.145082956967542,-31.79573054550914,-12.828598823785354,5.959691611778253,-6.6257586622097255,-0.2095138087605549,-37.83627271878174,-25.54055390987916,-25.46566202768428,24.906901676439773,-6.537977452298078,-0.24313453957791933,18.553914093366195,18.472818470918277,12.808542658952891,18.615038171810838,25.123882988470672,18.65989086916488,-19.10210133571706,18.62234010811867
16.169999999999998,0.5395395395395395,6.1436877967789325,-31.794512069589523,-12.828776934338297,5.960925523667258,-6.625168347828073,-0.20980734759476033,-37.839305880734706,-25.539220422125947,-25.464477646504967,24.90743775712061,-6.53782034581861,-0.24276835885349068,18.554844677081714,18.475287382255477,12.805337724985023,18.614978656661417,25.122496370952096,18.659139769436702,-19.102270168088346,18.62279164432247
16.2,0.5405405405405406,6.142317143679628,-31.793304268960352,-12.828946204011611,5.962144136854163,-6.6245781839429245,-0.2100943830949234,-37.84230372950285,-25.53789707728243,-25.463308115663594,24.907962158192785,-6.537663118548936,-0.24240731592108408,18.555763400051177,18.477718472620637,12.802153847260163,18.61492350231074,25.121120682271492,18.65839969821356,-19.1024328103329,18.623231947592245
16.23,0.5415415415415415,6.140970594474369,-31.792107127908647,-12.82910686202289,5.963347618545192,-6.623988234462175,-0.2103750489191033,-37.845266517319594,-25.536583863582564,-25.462153283392972,24.908475146284783,-6.537505812365068,-0.24205136333350347,18.556670394137118,18.48011232537667,12.798990985583997,18.614872572077235,25.11975582071492,18.657670522997137,-19.102589407401815,18.623661322301896
16.259999999999998,0.5425425425425425,6.139647751795893,-31.79092062792806,-12.829259133101232,5.964536134845814,-6.623398563481503,-0.21064947616921478,-37.848194496954804,-25.53528076749545,-25.461012997667396,24.90897698175452,-6.537348467647709,-0.24170045344501204,18.557565790617208,18.482469514397337,12.795849097669153,18.614825733075982,25.11840168633575,18.656952112384538,-19.10274010149714,18.624080064296308
16.29,0.5435435435435435,6.138348224044665,-31.78974474781494,-12.829403237531798,5.965709850727488,-6.6228092352077,-0.21091779344198114,-37.851087921662184,-25.53398777377766,-25.459887106308795,24.909467918825644,-6.537191123330323,-0.24135453844022686,18.55844972014503,18.484790604249937,12.792728139189268,18.61478285611205,25.117058180909982,18.65624433607056,-19.102885032105362,18.624488461131328
16.32,0.5445445445445445,6.137071625328337,-31.78857946376274,-12.829539391202072,5.966868929997364,-6.622220313885424,-0.21118012687859827,-37.8539470451275,-25.532704865524376,-25.45877545708699,24.90994820572161,-6.537033816945557,-0.24101357036176302,18.55932231271303,18.48707615037309,12.789628063832215,18.614743815576894,25.115725207892257,18.65554706484961,-19.10302433603126,18.624886792306857
