t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36
0.3,0.01001001001001001,39.524085002714585,11.274085778842368,-16.577643006036617,-0.29483380627568745,-34.28097794867966,14.648962535932771,-37.68341877660867,28.889669851414126,-22.696046485201055,35.308359641879896,10.699584100145916,13.024134762675683,-14.730489789051811,-30.618886992226614,-10.738883898622527,19.593189652850427,-30.82327053300018,-6.442735673150364,-34.12347106815503,27.342212915197656,-9.668556834620484,20.662107526045475,1.8565492079059487,16.281458541535017,15.450257151586085,28.1836794936453,33.572148759573516,32.28925527426144,-19.537292841732683,0.8382867556134364,13.529079407045122,12.690641892895078,-30.703167825098962,-0.3837575134796024,-32.05834945152223,-29.95861183384413,-11.497192068070248
0.32999999999999996,0.011011011011011011,39.52663569013878,11.274790413173307,-16.57929256692389,-0.2951655020713573,-34.283521210880046,14.649267375338336,-37.685099698544676,28.891264482393684,-22.697318465705752,35.31055911937162,10.700336785540724,13.025088434666442,-14.7309273159514,-30.619901160344703,-10.739373693374175,19.59464348697331,-30.824231490204223,-6.442639789748418,-34.1255515378462,27.343103565945007,-9.670493055039493,20.66255223777984,1.8567399056355103,16.282047915382268,15.450373265581444,28.184677668818775,33.573478831185454,32.290908400640554,-19.53797580199261,0.8388523715571852,13.530578284306046,12.692459899406916,-30.704800921339533,-0.384036013120694,-32.05983376795095,-29.95980528803557,-11.498228948378225
0.36,0.012012012012012012,39.52920239242824,11.27549721414443,-16.581005875302484,-0.29552874306293814,-34.286112324129554,14.649515253408739,-37.68672308070925,28.892847819766185,-22.698581142312666,35.31276779309912,10.701101965356743,13.026059755908296,-14.731321668991248,-30.620833937096382,-10.739845872961062,19.59612563316991,-30.825103471320343,-6.442495534945732,-34.127635605860895,27.34392043057813,-9.672563987513144,20.662917760935258,1.8569399896271392,16.282600328524843,15.45040898924208,28.185606742231432,33.574740497487944,32.29253339029675,-19.538609050665865,0.8394694911047452,13.532145205565705,12.694386149720968,-30.706412639782474,-0.38434027328513476,-32.061273314100234,-29.96093759210984,-11.499300782064124
0.39,0.013013013013013013,39.53178450644868,11.276206065157483,-16.582782676412837,-0.2959235745096297,-34.28875127714137,14.649706101678483,-37.688288951113705,28.894420225747346,-22.69983459823554,35.31498571372953,10.701879834446222,13.027048720558739,-14.731673212214147,-30.621685527874774,-10.740300260076793,19.59763611534783,-30.825886452667927,-6.44230290177113,-34.12972344180554,27.34466341071124,-9.67476958081066,20.66320410043327,1.8571496451428902,16.28311589289326,15.450364366907044,28.18646667749487,33.57593362768441,32.29413028911962,-19.539192516075314,0.8401379911714095,13.533780011228588,12.696421246213205,-30.708002982198447,-0.3846703283537894,-32.06266799222048,-29.962008683953385,-11.500407678295378
0.42,0.014014014014014014,39.5343814061598,11.276916858857474,-16.58462272074248,-0.2963500291734962,-34.29143806996523,14.649839849539003,-37.68979731156559,28.89598205749849,-22.701078927695313,35.31721290658939,10.702670598728925,13.028055320776868,-14.731982328962264,-30.622456133109516,-10.740736693010643,19.599174957170845,-30.826580397996125,-6.442061870787363,-34.13181522681493,27.345332372988597,-9.677109808046824,20.66341128609509,1.857369039223963,16.28359470864291,15.450239448015381,28.18725742521533,33.57705807934714,32.295699152531114,-19.539726118675706,0.8408577516707247,13.535482540656078,12.698565836820936,-30.709571934579394,-0.38502619729240284,-32.064017682242664,-29.963018508492024,-11.501549730992831
0.44999999999999996,0.015015015015015015,39.53699244253399,11.27762949719178,-16.586525763934674,-0.296808127270436,-34.294172714042,14.64991642431375,-37.691248137626566,28.897533667158513,-22.70231423597343,35.31944937199166,10.70347447541332,13.029079546696117,-14.732249421946767,-30.62314594808329,-10.741155025814386,19.600742182014283,-30.827185258403205,-6.441772410071666,-34.133911153558174,27.345927148837426,-9.679584666222215,20.663539372602532,1.8575983205677986,16.284036863991954,15.450034287254587,28.187978922982733,33.57811369817374,32.2972400452171,-19.54020977084968,0.8416286554599873,13.537252632016505,12.700820614969611,-30.711119467158195,-0.38540788372263857,-32.06532224165822,-29.96396701775767,-11.50272701891091
0.48,0.016016016016016016,39.5396169434769,11.278343891470932,-16.588491566703368,-0.2972978764160505,-34.29695523226806,14.649935751354773,-37.692641378564254,28.899075401865634,-22.70354063946292,35.32169508556596,10.704291693227733,13.030121386395484,-14.732474913333316,-30.623755162761846,-10.741555128464555,19.60233781292303,-30.82770097228997,-6.4414344752032555,-34.13601142624641,27.34644753423571,-9.682194175737255,20.663588439468526,1.8578376194123734,16.28444243504709,15.449748944720604,28.188631095368066,33.57910031775223,32.29875304085344,-19.540643376694895,0.8424505882812116,13.53909012212197,12.703186319481265,-30.71264553443775,-0.3858153759852554,-32.06658150539956,-29.964854170959608,-11.503939605711329
0.51,0.017017017017017015,39.54225421375084,11.279059962431255,-16.59051989475477,-0.297819271566412,-34.29978565906946,14.649897754161207,-37.693976957298496,28.900607603768897,-22.704758265717373,35.3239499985924,10.705122492662015,13.031180825869319,-14.732659244843651,-30.62428396163741,-10.741936887020065,19.603961872572096,-30.828127465347595,-6.441048009257753,-34.138116260642306,27.346893289495195,-9.684938379878975,20.66355859101709,1.85808704742793,16.284811485617166,15.449383486089115,28.189213853928955,33.58001775933487,32.30023822182618,-19.541026831802284,0.843323438697523,13.540994846251966,12.705663734462295,-30.7141500752296,-0.3862486471954166,-32.06779528572094,-29.965679934560185,-11.505187540030349
0.54,0.018018018018018018,39.54490353490195,11.279777640299523,-16.592610518715702,-0.29837229495374124,-34.302664040485716,14.649802354520075,-37.69525477034225,28.902130610029452,-22.705967253497903,35.32621403833896,10.705967126220235,13.032257848995679,-14.73280287787352,-30.624732523585337,-10.742300203775162,19.60561438322973,-30.828464650580212,-6.440612942808553,-34.14022588407124,27.34726413906016,-9.687817344279244,20.66344995637251,1.8583466976164102,16.285144067014773,15.448937982797853,28.18972709722339,33.58086583162065,32.3016956789456,-19.541360023025305,0.8442470980249237,13.542966637963886,12.708253689168021,-30.71563301270222,-0.38670765529011925,-32.06896337207971,-29.966444282354946,-11.506470855539623
0.57,0.01901901901901902,39.547564165192085,11.280496864859797,-16.594763214068934,-0.2989569160170133,-34.3055904342634,14.649649472669896,-37.696474687737634,28.903644752811612,-22.707167752818194,35.32848710840281,10.70682585868496,13.033352437503321,-14.732906293627215,-30.625101021733926,-10.742644997407576,19.607295366723037,-30.82871242836283,-6.440129193935165,-34.14234053543415,27.347559771322622,-9.690831156343018,20.663262689457486,1.8586166442188818,16.285440217845895,15.448412512239647,28.19017071083152,33.581644330546474,32.30312551115381,-19.541642828240168,0.8452214602593724,13.545005328890445,12.710957057841295,-30.717094254439218,-0.3871923430677248,-32.07008553101767,-29.967147195557136,-11.50778957100071
0.6,0.02002002002002002,39.5502353395365,11.281217585522612,-16.596977761095708,-0.29957309132752197,-34.308564909959195,14.6494390274876,-37.69763655298747,28.90515035926367,-22.70835992498779,35.33076908905556,10.707698967393709,13.03446457093738,-14.73296999326898,-30.625389623347257,-10.74297120312177,19.60900484440606,-30.8288706865351,-6.439596668238596,-34.14446046522196,27.347779838454716,-9.693979924645022,20.662996968999916,1.8588969426312871,16.285699963787664,15.447807157965903,28.190544567385448,33.58235303908729,32.304527825225506,-19.541875116096932,0.846246421999119,13.547110748524098,12.713774759522131,-30.718533692507645,-0.3877026382195644,-32.071161506042536,-29.967788662886537,-11.50914369031329
0.63,0.02102102102102102,39.55291626944844,11.281939761396677,-16.599253944825588,-0.30022076450944035,-34.31158754905262,14.649170936699276,-37.69874018298299,28.906647751488514,-22.709543942653738,35.333059837592714,10.708586742528169,13.035594226623825,-14.73299449809152,-30.625598489720986,-10.743278772787166,19.6107428371303,-30.828939300531594,-6.439015258863835,-34.1465859355315,27.347923956259255,-9.697263778293129,20.662652998548054,1.8591876293288658,16.285923317354314,15.44712200990018,28.19084852660704,33.582991727065064,32.30590273546163,-19.542056745761386,0.8473218823622252,13.54928272398851,12.716707757825159,-30.71995120353671,-0.388238453353586,-32.07219101750938,-29.96836868066259,-11.510533202557166
0.6599999999999999,0.022022022022022022,39.555606142991735,11.282663361363284,-16.601591554993806,-0.30089986615542724,-34.31465844506822,14.648845117115325,-37.69978536792816,28.90813724650401,-22.710719989840705,35.33535918868746,10.709489487416809,13.03674137963277,-14.732980349701913,-30.62572777609097,-10.743567675071152,19.612509365217647,-30.828918133549337,-6.438384846529547,-34.148717220082865,27.34799170403945,-9.700682866256473,20.662231006493663,1.8594887217996392,16.28611027765146,15.44635716456156,28.191082435353707,33.58356015096698,32.307250363375466,-19.54218756664761,0.8484477428991994,13.551521079797142,12.719757060681372,-30.721346648807234,-0.3887996860100036,-32.073173762502066,-29.968887252901773,-11.511958082028132
0.69,0.023023023023023025,39.55830412474264,11.283388364153556,-16.60399038600625,-0.30161031373733677,-34.31777770370723,14.64846148489064,-37.70077187126132,28.909619156193134,-22.711888261989746,35.33766695474896,10.710407518851522,13.037906002740774,-14.732928110225178,-30.62577763155467,-10.743837895566731,19.614304448435607,-30.82880703675343,-6.437705299565096,-34.15085460423811,27.347982624489077,-9.704237356656238,20.661731246102786,1.8598002184873685,16.286260830118756,15.445512725297416,28.19124612767215,33.58405805377294,32.30857083737094,-19.54226741814114,0.8496239075006699,13.553825637599022,12.722923720040468,-30.722719874352194,-0.38938621866890094,-32.074109414714584,-29.969344391419206,-11.513418288267788
0.72,0.024024024024024024,39.56100935576214,11.284114758428755,-16.60645023691217,-0.3023520115121001,-34.3209454429886,14.648019955810438,-37.70169942957483,28.911093787243917,-22.713048965995846,35.339982926285245,10.711341167419008,13.039088066392216,-14.732838362525769,-30.625748199005244,-10.744089436914575,19.61612810597482,-30.82860584952163,-6.436976473955031,-34.15299838502116,27.347896223604383,-9.70792743601684,20.66115399555374,1.8601220987444351,16.28637494626109,15.444588802525228,28.19133942486015,33.58448516479264,32.309864292412634,-19.54229612931262,0.8508502823000078,13.556196215911775,12.726208831529735,-30.724070711068766,-0.3899979187497355,-32.07499762433235,-29.9697401159344,-11.514913766087412
0.75,0.025025025025025023,39.563720953580024,11.2848425428638,-16.60897091138478,-0.30312485042285753,-34.32416179339938,14.647520445602408,-37.702567752533554,28.912561441079106,-22.71420232024443,35.342306872270946,10.712290777847558,13.040287538659914,-14.732711710447285,-30.625639615078246,-10.744322318919275,19.617980356428788,-30.82831439972887,-6.436198213391218,-34.15514887113884,27.347731970619297,-9.71175330847508,20.660499557981915,1.8604543227951156,16.286452583368405,15.443585513983054,28.19136213553637,33.584841199512546,32.311130869687254,-19.542273518621794,0.8521267755708158,13.558632629842007,12.729613534065232,-30.725398974842346,-0.3906346386026813,-32.07583801791349,-29.970074454181177,-11.516444445585982
0.78,0.026026026026026026,39.56643801219211,11.285571726234178,-16.61155221770972,-0.30392870799542876,-34.3274268980543,14.646962870275903,-37.70337652279287,28.914022413775598,-22.71534855464697,35.344638540519966,10.71325670937002,13.041504385205128,-14.732548779070665,-30.625452010110887,-10.744536578659542,19.619861217775718,-30.82793250407282,-6.435370349332777,-34.15730638300299,27.34748929796557,-9.715715194944664,20.65976826153089,1.860796831709759,16.286493684224308,15.44250298498823,28.191314055718287,33.58512585945309,32.31237071625601,-19.542199393611767,0.8534532976191798,13.561134690793113,12.733139009410671,-30.726704466683024,-0.39129621549174176,-32.07663019827014,-29.970347442021676,-11.518010242162475
0.8099999999999999,0.02702702702702703,39.56915960207194,11.28630232750645,-16.614193968781514,-0.30476344823022156,-34.33074091286456,14.646347146488894,-37.704125395917316,28.915476995973627,-22.716487910675923,35.346977658063146,10.714239336103677,13.042738569237116,-14.732350214991154,-30.625185508113816,-10.744732270592083,19.621770707362383,-30.827459968441552,-6.434492701074073,-34.15947125275337,27.34716760125967,-9.71981333223332,20.6589604594094,1.8611495473903992,16.286498176803647,15.441341348703888,28.191194968908295,33.58533883203645,32.313583984697715,-19.542073550593383,0.8548297606705825,13.563702206160626,12.73678648167917,-30.727986972875062,-0.3919824715695564,-32.07737374434989,-29.970559123564442,-11.51961105652256
0.84,0.028028028028028028,39.571884770198544,11.287034375932503,-16.616895982108026,-0.30562892148968646,-34.33410400671566,14.645673191943459,-37.704814000300665,28.916925472775667,-22.71762064139914,35.34932393153119,10.715239047447863,13.043990051472441,-14.732116686614326,-30.624840226755342,-10.744909466648874,19.623708841889915,-30.826896588324587,-6.433565075820971,-34.16164382428143,27.346766239318423,-9.724047972109567,20.65807652995367,1.8615123725683667,16.28646597395919,15.440100746412831,28.191004646188095,33.58547979046533,32.314770832742,-19.5418957743196,0.8562560787513686,13.566334979015204,12.74055721677271,-30.729246265139956,-0.392693213843817,-32.07806821111748,-29.970709551286536,-11.521246774679824
0.87,0.029029029029029027,39.57461254010162,11.287767911147771,-16.619658079822877,-0.30652496438143867,-34.33751636165418,14.6449409258106,-37.705441937088665,28.91836812363506,-22.718747011513965,35.35167704754282,10.716256248500127,13.045258790094223,-14.731848884471443,-30.624416277358115,-10.745068256327523,19.62567563740139,-30.82624214926856,-6.432587268775624,-34.1638244532546,27.346284534205527,-9.728419380316026,20.65711687669454,1.8618851908144904,16.286396973097652,15.438781327798303,28.19074284632146,33.585548393613294,32.31593142289245,-19.54166583764973,0.8577321675646391,13.569032807773384,12.744452521753859,-30.73048210081374,-0.393428234135203,-32.078713129436906,-29.970798786159666,-11.522917267951668
0.8999999999999999,0.03003003003003003,39.577341911925856,11.288502983273593,-16.62248008870581,-0.30745139963717766,-34.340978173083414,14.644150269185216,-37.70600878010543,28.919805222234334,-22.71986729738125,35.354036673098356,10.717291360491842,13.046544740711559,-14.731547521554452,-30.62391376490819,-10.745208746774388,19.62767110927106,-30.825496427378866,-6.431559063230098,-34.16601350714115,27.34572177131126,-9.732927835526011,20.65608192842885,1.8622678665625108,16.286291055845286,15.437383251231164,28.190409315865534,33.585544285927064,32.317065922039106,-19.54138350120341,0.8592579443604513,13.571795485856228,12.748473744143961,-30.73169422303916,-0.39418730902673654,-32.0793080059541,-29.970826897780285,-11.524622392950036
0.9299999999999999,0.031031031031031032,39.58007186251587,11.289239653023914,-16.625361840210946,-0.3084080359875459,-34.34448964996773,14.643301145572071,-37.706514075784796,28.92123703635323,-22.72098178705949,35.356402455978724,10.718344821244141,13.047847856319352,-14.731213333670881,-30.623332788076496,-10.745331062860117,19.629695272195086,-30.824659189868733,-6.4304802306691276,-34.168211365235294,27.345077199467873,-9.737573628239927,20.65497213929453,1.8626602451463488,16.2861480877033,15.435906684062967,28.190003789290774,33.58546709734146,32.31817450106004,-19.541048513004146,0.8608333278001865,13.574622801336023,12.752622271141767,-30.73288236097348,-0.39497019980445075,-32.07985232298046,-29.970793964503653,-11.526361991567123
0.96,0.03203203203203203,39.58280134552356,11.289977991816516,-16.628303170502768,-0.3093946680330809,-34.34805101504545,14.642393481403634,-37.70695734310795,28.922663827726343,-22.722090780339304,35.358774025150026,10.719417085645146,13.049168087258828,-14.730847079818933,-30.622673439252708,-10.745435347247245,19.631748140183582,-30.82373019565714,-6.429350530882368,-34.17041841868245,27.344350031103282,-9.742357059617909,20.65378798884874,1.8630621528519025,16.2859679176934,15.434351802924406,28.189525989109757,33.58531644320751,32.319257334411546,-19.540660608112344,0.8624582378149424,13.577514536571186,12.756899528756053,-30.734046230012673,-0.39577665238925713,-32.08034553837747,-29.970700073581792,-11.528135890956248
0.99,0.03303303303303303,39.58552929153952,11.290718081888976,-16.63130392049974,-0.3104110761114242,-34.35166250505018,14.641427206590675,-37.707338073548684,28.924085851890442,-22.723194588778533,35.36115099117368,10.720508626149467,13.050505381178969,-14.730449542583047,-30.62193580459149,-10.745521760449467,19.633829726553735,-30.822709196017197,-6.428169712086493,-34.172635070504526,27.343539442435954,-9.74727844024492,20.652529982148536,1.8634733969840689,16.285750377993807,15.432718794028593,28.188975626014965,33.58509192423456,32.32031459970658,-19.540219508247624,0.8641325954577974,13.580470467829567,12.761306980845527,-30.735185532032784,-0.3966063972598895,-32.0807870854427,-29.970545321305373,-11.529943903508066
1.02,0.03403403403403403,39.58825460825031,11.291460016419576,-16.634363935925336,-0.31145702616096455,-34.35532437094029,14.640402255106531,-37.70765573102779,28.925503358021377,-22.724293535738184,35.36353294662218,10.721619933301003,13.051859682999227,-14.730021528550212,-30.62111996407118,-10.745590480882196,19.635940043923814,-30.8215959352765,-6.426937511057566,-34.17486173562493,27.34264457371394,-9.752338088824398,20.651198649833304,1.8638937659497072,16.285495283566082,15.431007853478606,28.188352399025806,33.58479312644691,32.321346477281104,-19.539724921400328,0.8658563227497837,13.583490364900337,12.765846128058975,-30.736299955649343,-0.397459149366795,-32.081176372797515,-29.970329813149455,-11.531785826822308
1.05,0.035035035035035036,39.590976180623464,11.292203899653337,-16.63748306736625,-0.3125322695811037,-34.35903687813644,14.639318565605938,-37.70790975187824,28.926916588760555,-22.725387956419503,35.36591946650046,10.72275151628013,13.05323093487378,-14.729563868747277,-30.62022599156489,-10.745641704903994,19.638079104207772,-30.820390151571154,-6.425653653274088,-34.1770988408932,27.341664529501276,-9.757536330796418,20.64979454820844,1.8643230293572848,16.285202431773246,15.42921918757871,28.18765599564506,33.58441962115599,32.32235314974794,-19.539176541432052,0.867629342519396,13.586573990694701,12.770518506668262,-30.73738917649569,-0.39833460803683374,-32.08151278427697,-29.970053663923093,-11.533661443675257
1.08,0.036036036036036036,39.593692871122045,11.292949847033405,-16.640661170337488,-0.3136365430893456,-34.362800306766864,14.63817608207939,-37.70809954482272,28.928325780030995,-22.72647819790246,35.36831010867291,10.723903903476385,13.054619076157692,-14.729077419099537,-30.61925395492412,-10.745675646848456,19.640246918610135,-30.819091577655126,-6.42431785307121,-34.179346825109015,27.340598379015105,-9.76287349687615,20.648318259329493,1.8647609381339638,16.284871601989604,15.427353013148663,28.186886092025,33.58397096494874,32.32333480153773,-19.538574047665097,0.8694515782354562,13.589721100835662,12.775325687286482,-30.738452857521175,-0.3992324568686417,-32.08179567882223,-29.96971699792277,-11.535570521983164
1.1099999999999999,0.037037037037037035,39.596403519950734,11.293697985337987,-16.643898105354,-0.3147695685754225,-34.36661495192015,14.636974754543912,-37.70822449096548,28.929731160842856,-22.727564619185948,35.37070441429591,10.725077643087822,13.056024043375352,-14.728563060910822,-30.618203916074854,-10.745692539046113,19.642443497620864,-30.81769994176659,-6.422929813806589,-34.181606139045364,27.339445156517083,-9.768349921508342,20.646770391086175,1.8652072246609042,16.284502555202856,15.425409557840478,28.18604235314343,33.58344669969326,32.32429161842678,-19.53791710446067,0.8713229538331384,13.592931443237116,12.780269273463247,-30.73949064931018,-0.40015236361850315,-32.082024390376084,-29.96931994908967,-11.53751281476184
1.14,0.03803803803803804,39.59910694533543,11.29444845282306,-16.64719373800849,-0.31593105295268453,-34.37048112390526,14.635714539771204,-37.70828394380021,28.93113295308847,-22.72864759122999,35.37310190825594,10.72627330374826,13.05744577019154,-14.728021701365329,-30.617075931126298,-10.745692631835903,19.644668851009808,-30.816214968553076,-6.421489228038411,-34.18387724547069,27.3382038617628,-9.773965941233365,20.645151577285475,1.8656616029275694,16.284095033609052,15.423389060457014,28.185124432989944,33.58284635256254,32.3252237870513,-19.537205360785745,0.8732433935329548,13.596204757672567,12.785350900148764,-30.740502190422987,-0.40109398007657004,-32.082198227782015,-29.968862661170746,-11.539488060082638
1.17,0.03903903903903904,39.601801943838325,11.295201399371056,-16.650547939054874,-0.31712068800699217,-34.37439914851847,14.634395402054045,-37.70827722923618,28.932531371326792,-22.729727497000294,35.37550209961308,10.727491475183696,13.058884187385559,-14.7274542740514,-30.615870050492227,-10.74567619356575,19.64692298782032,-30.81463638005708,-6.4199957777161565,-34.18616061916971,27.336873460513118,-9.779721892960326,20.643462477733205,1.8661237687058374,16.283648760201064,15.421291771271717,28.184131974762636,33.58216943607745,32.32613149440794,-19.53643844976842,0.8752128216524848,13.599540775333773,12.790572232018077,-30.741487107759536,-0.4020569419332604,-32.08231647468752,-29.968345287883608,-11.541495981025088
1.2,0.04004004004004004,39.604487290710644,11.295956986645741,-16.65396058449695,-0.3183381502433648,-34.378369367316864,14.633017314011878,-37.708203645644545,28.933926622557255,-22.730804731515487,35.3779044820498,10.728732768899208,13.06033922282883,-14.726861739507457,-30.614586319025108,-10.7456435105818,19.649205916361613,-30.812963896763957,-6.418449134384691,-34.18845674696271,27.335452885111543,-9.785618112142648,20.641703778313246,1.866593399744721,16.283163438351306,15.419117952348865,28.18306461107564,33.581415448169956,32.32701492734015,-19.535615988241705,0.877231162410626,13.6029392183797,12.795934961646518,-30.742445016947144,-0.40304086863565675,-32.082378389452266,-29.967767993085175,-11.543536285626438
