t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
0.0,0.0,3.3057323631780466,40.06102879493727,-35.817511284649534,4.131542276254993,37.384021672898356,-11.70851026645289,-19.604430868407235,-29.25159651139217,-22.230485304707255,38.29930847463799,-34.51238599364929,-35.46379562995544,24.876801712935343,16.786053515601807,-23.715133749623266,-14.92285739563997,24.859887324965392,-29.6469899375084,40.838465259434734,28.128043162002736
0.03,0.001001001001001001,3.3059305461567954,40.063431877308744,-35.819668167109654,4.131783136853478,37.38625739999756,-11.70921982066976,-19.605614170922333,-29.253360170827698,-22.23182090144296,38.30160569139229,-34.51446107551932,-35.465931989537,24.878289362840256,16.78705191755038,-23.716559304749698,-14.92376098962622,24.861378772596414,-29.648775445791465,40.84090760147986,28.12972334488155
0.06,0.002002002002002002,3.306069479656422,40.06586106154021,-35.82178804769628,4.132046596080221,37.38846815715503,-11.710001822246323,-19.606772726098253,-29.255078578430343,-22.233122319993175,38.3039175288401,-34.516541504676916,-35.46808228492403,24.879825897031935,16.78799561090667,-23.71806932631937,-14.924702659814377,24.862935964753024,-29.65050766372549,40.843330787169094,28.13140346565307
0.09,0.003003003003003003,3.3061490419883035,40.06831607280451,-35.82387082101611,4.132332503586277,37.39065399058844,-11.710856010755457,-19.607906523353275,-29.2567518533129,-22.234389706828182,38.30624388921656,-34.51862721935013,-35.47024642226744,24.881411537485263,16.78888465275837,-23.71966386541118,-14.925682454677805,24.864559214062336,-29.65218654945392,40.84573469774462,28.133083441052918
0.12,0.004004004004004004,3.3061691107222027,40.07079663187513,-35.82591638425815,4.132640702001125,37.39281495451625,-11.71178210813391,-19.609015546011968,-29.258380123357934,-22.23562321296886,38.3085846773909,-34.520718157641795,-35.47242430944896,24.883046494692163,16.78971910360373,-23.721342979607282,-14.926700416675905,24.866248835133348,-29.653812059157154,40.84811921352482,28.13476318866345
0.15,0.005005005005005005,3.306129562615531,40.07330245511269,-35.82792463714462,4.132971026882941,37.39495111119438,-11.712779818475452,-19.610099771309994,-29.25996352514669,-22.236822994007657,38.31093980088525,-34.52281425753556,-35.47461585609687,24.884730967450825,16.790499027366767,-23.72310673266406,-14.927756582246383,24.868005144283945,-29.655384146972935,40.85048421381874,28.136442626850346
0.18,0.006006006006006006,3.306030273545145,40.07583325445113,-35.8298954818831,4.133323306669441,37.39706253095013,-11.713848827809885,-19.611159170404903,-29.261502203891105,-22.23798921013012,38.313309169893955,-34.52491545690125,-35.47682097360026,24.88646514264608,16.79122449141349,-23.724955194159993,-14.928850981796414,24.86982845924998,-29.656902764921014,40.85282957684083,28.138121674699054
0.21,0.007007007007007007,3.3058711184416847,40.078388737383925,-35.83182882311999,4.133697362629286,37.39914929221319,-11.71498880386831,-19.61219370839291,-29.262996313368923,-22.23912202613698,38.315692697303476,-34.527021693499684,-35.47903957512189,24.888249195021015,16.79189556656911,-23.7268884391201,-14.929983639692804,24.871719098876255,-29.658367862832183,40.85515517962597,28.139800251951062
0.24,0.008008008008008008,3.3056519712264487,40.08096860695013,-35.83372456789537,4.134093008814014,37.40121148154381,-11.716199395835078,-19.61320334433169,-29.26444601586183,-22.240221611466673,38.31809029871301,-34.52913290498688,-35.481271575609334,24.89008328693996,16.79251232713617,-23.72890654761669,-14.931154574251265,24.873677382789182,-29.659779388281653,40.85746089794483,28.141478278940106
0.27,0.009009009009009009,3.3053727047508064,40.08357256172056,-35.83558262559924,4.134510052010507,37.40324919365808,-11.717480234086926,-19.614188031269236,-29.26585148209657,-22.24128814021826,38.32050189245595,-34.53124902891771,-35.4835168918045,24.891967568143013,16.793074850913555,-23.73100960434615,-14.932363797724905,24.875703631050985,-29.66113728652684,40.859746606219744,28.14315567652833
0.3,0.01001001001001001,3.305033190738131,40.08620029578399,-35.837402907929174,4.134948291693962,37.405262531450155,-11.718830929919793,-19.61514771627876,-29.267212891188937,-22.242321791174618,38.32292739962224,-34.53337000274904,-35.485775442251146,24.893902175492276,16.79358321921634,-23.73319769818146,-14.933611316292055,24.877798163795234,-29.66244150044956,40.862012177440945,28.144832366042458
0.32999999999999996,0.011011011011011011,3.304633299728245,40.08885149873357,-35.83918532884956,4.135407519981385,37.40725160601161,-11.720251075263894,-19.61608234049974,-29.26853043059059,-22.24332274782586,38.32536674408175,-34.53549576384232,-35.48804714730046,24.895887232709978,16.794037516896385,-23.735470921700163,-14.934897130043547,24.879961300843572,-29.66369197050266,40.86425748308346,28.146508269210027
0.36,0.012012012012012012,3.3041729010243555,40.09152585565343,-35.84092980455229,4.1358875215855635,37.409216536647676,-11.721740242387627,-19.616991839185122,-29.26980429603858,-22.244291198392865,38.32781985250881,-34.537626249465774,-35.49033192911443,24.897922850108788,16.794437832363652,-23.7378293706875,-14.936221232969578,24.882193361303514,-29.66488863466114,40.866482393024555,28.148183308095735
0.39,0.013013013013013013,3.3036518626424605,40.094223047105686,-35.842636253419045,4.136388073769546,37.41115745089038,-11.723297983590964,-19.6178761417547,-29.271034691507477,-22.24522733585083,38.33028665440793,-34.53976139679607,-35.492629711666886,24.90000912431451,16.794784257608185,-23.74027314361447,-14.937583612946264,24.884494663147144,-29.666031428377746,40.86868677546187,28.149857405037928
0.42,0.014014014014014014,3.3030700512631985,40.09694274911774,-35.84430459598523,4.1369089463016,37.413074484508584,-11.724923830889002,-19.618735171854784,-29.272221829164035,-22.246131357952766,38.33276708214083,-34.541901142919585,-35.494940420742076,24.90214613798149,16.79507688822267,-23.74280234109052,-14.938984251722056,24.886865522770652,-29.667120284543127,40.87087049683228,28.151530482585322
0.44999999999999996,0.015015015015015015,3.302427332186113,40.099684633170135,-35.84593475490549,4.137449901410662,37.41496778151483,-11.72661729568639,-19.619568847424176,-29.27336592932421,-22.2470034672528,38.33526107095494,-34.54404542483332,-35.49726398393061,24.904333959501045,16.79531582342555,-23.74541706529064,-14.940423124904097,24.889306254534603,-29.66815513345051,40.87303342173159,28.15320246343396
0.48,0.016016016016016016,3.3017235692863007,40.10244836618493,-35.847526654921026,4.138010693742275,37.416837494168924,-11.728377868443388,-19.62037708076649,-29.274467220412454,-22.24784387112922,38.3377685590133,-34.546194179445386,-35.499600330622584,24.906572642703313,16.7955011660846,-23.748117419356607,-14.94190020194471,24.89181717028488,-29.669135902764978,40.87517541283502,28.15487327036449
0.51,0.017017017017017015,3.30095862497341,40.10523361051472,-35.849080222828505,4.1385910703150115,37.41868378297822,-11.730205018334381,-19.621159778628943,-29.275525938923124,-22.248652781807138,38.340289487426126,-34.548347343575195,-35.50194939199779,24.908862226552824,16.79563302274092,-23.750903506772215,-14.943415446128117,24.89439857885426,-29.670062517497346,40.877296330818645,28.156542826179795
0.54,0.018018018018018018,3.300132360152948,40.108040023932375,-35.850595387450845,4.1391907704774,37.42050681669457,-11.732098192899665,-19.621916842287593,-29.27654232938389,-22.249430416380637,38.34282380028401,-34.55050485395336,-35.50431110101271,24.911202734838323,16.79571150363329,-23.75377543071224,-14.944968814557564,24.89705078554463,-29.67093489998271,40.87939603428182,28.15821105364304
0.57,0.01901901901901902,3.299244634189865,40.110867259621585,-35.85207207960975,4.1398095258653465,37.42230677230784,-11.734056817691426,-19.62264816763918,-29.277516644320954,-22.250176996834348,38.345371444692816,-34.552666647221315,-35.5066853923843,24.913594175857238,16.79573672272278,-23.756733293365038,-14.94656025814296,24.899774091589844,-29.671752969863643,40.88147437967061,28.159877875416164
0.6,0.02002002002002002,3.2982953048743666,40.113714966168324,-35.85351023210007,4.140447060360077,37.42408383503599,-11.736080295914832,-19.62335364529956,-29.27844914422596,-22.25089275006428,38.34793237081043,-34.55483265993068,-35.5090722025702,24.916036542095306,16.795708797717612,-23.759777195228605,-14.948189721589213,24.90256879359933,-29.672516644078097,40.88353122120233,28.16154321399891
0.63,0.02102102102102102,3.2972842283899193,40.11658278755326,-35.85490977966607,4.141103090046607,37.42583819831152,-11.738168008065196,-19.62403316070884,-29.2793400975244,-22.251577907897826,38.35050653188537,-34.55700282854247,-35.51147146974538,24.9185298099019,16.79562785009814,-23.762907234380023,-14.949857143385398,24.905435182982462,-29.673225836852065,40.88556641079128,28.163206991668396
0.6599999999999999,0.022022022022022022,3.2962112592834005,40.119470363145304,-35.85627065897955,4.1417773231727555,37.42757006376447,-11.740319311562278,-19.62468659424327,-29.28018978054539,-22.25223270711279,38.35309388429727,-34.55917708942612,-35.51388313377489,24.921073939161655,16.795494005141926,-23.76612350571824,-14.951562455794889,24.9083735453539,-29.673880459696996,40.8875797979756,28.164869130419305
0.69,0.023023023023023025,3.2950762504373534,40.122377327696235,-35.8575928086199,4.142469460108727,37.429279641201624,-11.742533540382727,-19.625313821333933,-29.280998477492563,-22.25285738945537,38.355694387599385,-34.561355378858345,-35.516307136182604,24.923668872962935,16.795307391948835,-23.76942610018015,-14.953305584846635,24.91138415992005,-29.674480421412024,40.88957122984552,28.166529551904773
0.72,0.024024024024024024,3.293879053044298,40.12530331133668,-35.858876169056174,4.14317919330728,37.43096714858204,-11.744810004691834,-19.625914712592362,-29.281766480416003,-22.253452201656913,38.35830800456309,-34.56353763302196,-35.518743420115825,24.926314537263885,16.795068143466057,-23.77281510393003,-14.955086450327718,24.914467298846866,-29.675025628091042,40.89154055097287,28.168188177377974
0.75,0.025025025025025023,3.292619516583058,40.12824793957339,-35.86012068263109,4.14390620726451,37.432632811988825,-11.747147990475696,-19.626489133943036,-29.282494089184926,-22.254017395449328,38.36093470122443,-34.565723788004604,-35.52119193030546,24.929010840556714,16.794776396512994,-23.776290597522387,-14.95690496577734,24.917623226609255,-29.67551598313463,40.89348760334201,28.169844927634504
0.78,0.026026026026026026,3.291297488797058,40.13121083328801,-35.86132629354708,4.144650178481282,37.434276865596985,-11.749546759175013,-19.627036946762924,-29.283181611460993,-22.254553227579073,38.363574446932695,-34.56791377979745,-35.52365261302169,24.931757673530946,16.79443229180595,-23.779852655038436,-14.958761038482413,24.92085219932245,-29.67595138726693,40.895412226282225,28.171499722955588
0.8099999999999999,0.02702702702702703,3.289912815674551,40.134191608737346,-35.86249294785437,4.145410775425344,37.43589955163742,-11.752005547321728,-19.627558008028057,-29.283829362672016,-22.255059959819544,38.36622721440115,-34.57010754429393,-35.52612541602487,24.934554908736445,16.794035973982545,-23.783501343196285,-14.96065456947487,24.924154464055675,-29.67633173855744,40.897314256401636,28.173152483052192
0.84,0.028028028028028028,3.2884653414307277,40.13718987755532,-35.86362059344116,4.146187658494159,37.4375011203569,-11.754523566179808,-19.628052170467186,-29.284437665985877,-22.25553785898175,38.368892979759764,-34.572305017288514,-35.5286102885116,24.937402400247024,16.793587591625766,-23.787236720435235,-14.962585453530897,24.927530258128588,-29.676656932447806,40.89919352752269,28.174803127010094
0.87,0.029029029029029027,3.286954908491677,40.14020524675667,-35.86470918002591,4.1469804799784935,37.43908182997403,-11.757100001391455,-19.6285192827226,-29.28500685228445,-22.255987196923154,38.371571722610085,-34.57450613447554,-35.53110718105567,24.940299983325502,16.793087297287578,-23.79105883597444,-14.964553579172192,24.93097980839096,-29.67692686178363,40.90104987061931,28.176451573235937
0.8999999999999999,0.03003003003003003,3.285381357480159,40.143237318742464,-35.8657586591517,4.14778888402682,37.440641946631075,-11.759734012630116,-19.628959189518095,-29.285537260137303,-22.25640825055455,38.37426342608214,-34.57671083144825,-35.53361604554376,24.943247474091145,16.792535247512053,-23.794967728846387,-14.966558828669426,24.93450333048619,-29.677141416851363,40.902883113755735,28.178097739404382
0.9299999999999999,0.031031031031031032,3.2837445272031487,40.146285691307575,-35.86676898418282,4.148612506610577,37.44218174434166,-11.762424733261659,-19.629371731834137,-29.286029235775004,-22.256801301844835,38.37696807689333,-34.57891904369788,-35.53613683510579,24.946244669190396,16.79193160285789,-23.798963426905704,-14.968601078048055,24.9381010280993,-29.677300485420268,40.90469308202712,28.17974154240637
0.96,0.03203203203203203,3.2820442546411313,40.14934995765021,-35.86774011030347,4.149450975490336,37.44370150493423,-11.765171270015161,-19.62975674709025,-29.28648313306177,-22.257166637823563,38.37968566540938,-34.58113070661304,-35.53866950403966,24.94929134547197,16.791276527920278,-23.80304594581385,-14.970680197096623,24.941773092190022,-29.67740395278955,40.90647959750201,28.181382898298573
0.99,0.03303303303303303,3.2802803749391134,40.15242970638356,-35.868671994518714,4.150303910182955,37.44520151799125,-11.767972702664736,-19.6301140693346,-29.286899313467305,-22.257504550581157,38.38241618570716,-34.58334575547926,-35.54121400773026,24.952387259667265,16.79057019135202,-23.80721528800041,-14.972796049377699,24.945519700211904,-29.67745170184065,40.90824247916667,28.18302172225411
1.02,0.03403403403403403,3.278452721399334,40.1555245215497,-35.869564595657586,4.151170921929753,37.44668208078405,-11.770828083723892,-19.630443529440793,-29.287278146037572,-22.257815337266635,38.38515963563934,-34.58556412547888,-35.54377030256268,24.955532148077264,16.789812765883834,-23.81147144160174,-14.974948492241602,24.949341015318154,-29.677443613094766,40.90998154287136,28.184657928514568
