,Time,normal_Eucli_d
0,1.0,0.011690686755147022
1,2.0,0.018411809209698333
2,3.0,0.015723116134892107
3,4.0,0.015080823504061855
4,5.0,0.015317650784013117
5,6.0,0.016785786487057173
6,7.0,0.022896387523651075
7,8.0,0.024950191653782785
8,9.0,0.02669227539264155
9,10.0,0.026358305515601123
10,11.0,0.02780016701476104
11,12.0,0.028551560749208702
12,13.0,0.02910702573444141
13,14.0,0.029873241544921925
14,15.0,0.031228184152610205
15,16.0,0.03102402457757579
16,17.0,0.03176412036950475
17,18.0,0.031646234961897286
18,19.0,0.031613104445562396
19,20.0,0.031770054514684815
20,21.0,0.032747781621332815
21,22.0,0.03329485022726113
22,23.0,0.033831978860458106
23,24.0,0.03364144111832495
24,25.0,0.034309293219848234
25,26.0,0.03525039655009554
26,27.0,0.03586296148488599
27,28.0,0.03625466996415012
28,29.0,0.03638042046742045
29,30.0,0.03692853460507137
30,31.0,0.03659814111798218
31,32.0,0.0364215601689729
32,33.0,0.03691785159371123
33,34.0,0.03737243168581849
34,35.0,0.037037397880865824
35,36.0,0.036770446621956866
36,37.0,0.036636827180805305
37,38.0,0.03654566289499079
38,39.0,0.03643786600892199
39,40.0,0.036297118131125954
40,41.0,0.03611763962327594
41,42.0,0.036151923259332704
42,43.0,0.036323453497158494
43,44.0,0.03656876074781366
44,45.0,0.03678319664315942
45,46.0,0.036690552952204254
46,47.0,0.03642347072449259
47,48.0,0.03614449236937336
48,49.0,0.0360467829519978
49,50.0,0.03585463155490636
50,51.0,0.03556704810946221
51,52.0,0.03527772689602358
52,53.0,0.03520809331075727
53,54.0,0.03493968545900105
54,55.0,0.03485212617844614
55,56.0,0.03482178623813382
56,57.0,0.034669448346959966
57,58.0,0.03450606486369051
58,59.0,0.03439229474907182
59,60.0,0.0344716172339338
60,61.0,0.03431055184083035
61,62.0,0.034269087208493025
62,63.0,0.03421808654087797
63,64.0,0.03410433620090581
64,65.0,0.034005309476679395
65,66.0,0.033814360602258946
66,67.0,0.03370269351383235
67,68.0,0.03350281483017138
68,69.0,0.033473754054187906
69,70.0,0.033265371540020905
70,71.0,0.03309472443827753
71,72.0,0.03310595771906059
72,73.0,0.032933170941944555
73,74.0,0.032734902116203
74,75.0,0.032591618458068794
75,76.0,0.03247949160395032
76,77.0,0.03229137981359099
77,78.0,0.0321110504775148
78,79.0,0.031954224969563697
79,80.0,0.03177928959578151
80,81.0,0.03162090724259758
81,82.0,0.031448240500825314
82,83.0,0.031285499285446716
83,84.0,0.031118698874728234
84,85.0,0.030956392947867263
85,86.0,0.030814733172289062
86,87.0,0.030687758945573594
87,88.0,0.03053264656550531
88,89.0,0.03038111203781405
89,90.0,0.030230476131538942
90,91.0,0.030087537525743262
91,92.0,0.029949067446598428
92,93.0,0.02980587739160795
93,94.0,0.029666412138487183
94,95.0,0.029534732446750363
95,96.0,0.029398892887652184
96,97.0,0.029267562550956396
97,98.0,0.029133541355590927
98,99.0,0.02900448468117373
99,100.0,0.029154425156032164
100,101.0,0.029059221996984772
101,102.0,0.029043258815762408
102,103.0,0.029021813201921966
103,104.0,0.02916413332653585
104,105.0,0.02908136620086376
105,106.0,0.02900894922062756
106,107.0,0.029048155921902585
107,108.0,0.02914153723395539
108,109.0,0.029060202899992987
109,110.0,0.029091411467718434
110,111.0,0.029019398949314767
111,112.0,0.02892378939977495
112,113.0,0.028872303123239376
113,114.0,0.02878036982068241
114,115.0,0.028701172302186603
115,116.0,0.028660254606589594
116,117.0,0.02861223090669336
117,118.0,0.02860742564246022
118,119.0,0.028511210335552272
119,120.0,0.028455809924631086
120,121.0,0.0283741622648299
121,122.0,0.028290874778909327
122,123.0,0.028259520881316696
123,124.0,0.028210164992642735
124,125.0,0.02813940066166433
125,126.0,0.028495595620300705
126,127.0,0.028397373659450432
127,128.0,0.02851279495690988
128,129.0,0.028429264973030385
129,130.0,0.028332543314463027
130,131.0,0.028338858195525184
131,132.0,0.028254567582241173
132,133.0,0.028173342347469633
133,134.0,0.02835414590108365
134,135.0,0.02843357902745064
135,136.0,0.02837359102945683
136,137.0,0.028286936435043902
137,138.0,0.028313982693036973
138,139.0,0.028369277958174
139,140.0,0.02838316221254597
140,141.0,0.02879623140278832
141,142.0,0.028768226421049217
142,143.0,0.02878069837698822
