Time,traj,gen
1.911111111,0.880971877,0.8794214001424513
1.922222222,0.8726927,0.8792173680311115
1.933333333,0.879338707,0.8789334309084871
1.944444444,0.881802892,0.8786502282589563
1.955555556,0.872975946,0.8783691483659108
1.966666667,0.878096758,0.8780901984152304
1.977777778,0.879339727,0.8778133603461524
1.988888889,0.874136733,0.8775386152972207
2.0,0.875510015,0.8772659441699242
2.011111111,0.885610283,0.8769953276177428
2.022222222,0.884636941,0.8767267460485103
2.033333333,0.877165677,0.8764601796271126
2.044444444,0.872416672,0.8761956082782468
2.055555556,0.888688723,0.8759330116892398
2.066666667,0.875730522,0.8756723692901792
2.077777778,0.876521447,0.8754136603473722
2.088888889,0.879961326,0.8751568638317843
2.2,0.86664201,0.874901958509963
2.211111111,0.864160937,0.872520913558351
2.222222222,0.871734594,0.8722188366276125
2.233333333,0.869865594,0.8719826632909687
2.244444444,0.876571405,0.8717502388612101
2.255555556,0.873841625,0.8715194595385675
2.266666667,0.869052929,0.87129023054559
2.277777778,0.867376582,0.8710625251127732
2.288888889,0.87189463,0.8708363185798325
2.3,0.864612499,0.870611586221835
2.311111111,0.876312593,0.8703883031577079
2.322222222,0.868311839,0.8701664443507258
2.333333333,0.866462857,0.8699459846122307
2.344444444,0.87266284,0.8697268986054906
2.355555556,0.871025592,0.869509160849581
2.366666667,0.866175807,0.8692927457045982
2.377777778,0.866437733,0.8690776274497627
2.388888889,0.871938914,0.8688637801776353
2.4,0.869900302,0.8686511778690937
2.411111111,0.863685694,0.8684397943811413
2.422222222,0.868007673,0.8682296034502902
2.433333333,0.863489437,0.8680205786965353
2.444444444,0.860647526,0.8678126936273598
2.455555556,0.864899271,0.8676059216417521
2.466666667,0.86859067,0.8674002360164756
2.477777778,0.874462673,0.8671956099805278
2.488888889,0.862348076,0.8669920166150707
2.5,0.867732984,0.8667894289247842
2.511111111,0.865670479,0.8665878198266345
2.522222222,0.858548039,0.8663871621533356
2.533333333,0.864409196,0.866187428657372
2.544444444,0.862814302,0.8659885920150407
2.555555556,0.866226813,0.8657906248304932
2.566666667,0.865322601,0.8655934996227473
2.577777778,0.863279148,0.8653971888972467
2.588888889,0.858969513,0.865201665050092
2.6,0.874319408,0.8650069004365774
2.611111111,0.867497646,0.8648128673605633
2.622222222,0.874865108,0.8646195380779215
2.633333333,0.865096564,0.8644268848005059
2.644444444,0.863699171,0.8642348797001335
2.655555556,0.865005837,0.8640434949125526
2.666666667,0.860146738,0.8638527025248854
2.677777778,0.862857371,0.8636624746450552
2.688888889,0.861705935,0.8634727833089083
2.7,0.865734445,0.8632836005467475
2.711111111,0.8653456,0.863094898372971
2.722222222,0.860635633,0.8629066487894168
2.733333333,0.859434674,0.8627188237891958
2.744444444,0.861449434,0.8625313953605233
2.755555556,0.865952616,0.8623443354905281
2.766666667,0.860804582,0.8621576161528317
2.777777778,0.85911654,0.8619712093756187
2.788888889,0.871464374,0.8617850871502581
2.8,0.865364007,0.8615992214966586
2.811111111,0.866575918,0.8614135844528497
2.822222222,0.863898608,0.8612281480781581
2.833333333,0.862617565,0.8610428844568297
2.844444444,0.861885066,0.8608577657016402
2.855555556,0.856580176,0.8606727639574742
2.866666667,0.854982543,0.8604878513887596
2.877777778,0.856972183,0.8603030002469755
2.888888889,0.86254118,0.8601181827793979
2.9,0.855612956,0.8599333712941117
2.911111111,0.85570463,0.8597485381492301
2.922222222,0.857753265,0.859563655755852
2.933333333,0.863635414,0.8593786965814126
2.944444444,0.863869245,0.8591936331530167
2.955555556,0.858558266,0.8590084380607373
2.966666667,0.864071939,0.8588230839446377
2.977777778,0.858516297,0.8586375435625248
2.988888889,0.861268889,0.8584517896974586
3.0,0.865827951,0.8582657952232797
3.011111111,0.863192421,0.8580795330931738
3.022222222,0.850013955,0.8578929763423705
3.033333333,0.864102128,0.8577060980911849
3.044444444,0.859692139,0.8575188715480331
3.055555556,0.857800901,0.8573312700124084
3.066666667,0.857078454,0.8571432668612448
3.077777778,0.861921997,0.8569548356177373
3.088888889,0.849651907,0.8567659498562656
3.1,0.852567833,0.8565765832693212
3.111111111,0.860466414,0.8563867096551291
3.122222222,0.860226877,0.8561963029200693
3.133333333,0.854206231,0.8560053370813834
3.144444444,0.855134861,0.8558137862698431
3.155555556,0.8529519,0.8556216247323831
3.166666667,0.851733603,0.8554288268175753
3.177777778,0.854859328,0.8552353670463413
3.188888889,0.856547159,0.8550412200129542
3.2,0.85097804,0.8548463604542846
3.211111111,0.853499422,0.8546507632361791
3.222222222,0.858858303,0.8544544033556148
3.233333333,0.856862027,0.8542572559430476
3.244444444,0.853699424,0.8540592962647282
3.255555556,0.858998139,0.8538604997249757
3.266666667,0.854063641,0.8536608418505445
3.277777778,0.848188037,0.8534602983640693
3.288888889,0.851916481,0.8532588450798131
3.3,0.857506521,0.853056457976176
3.311111111,0.849834025,0.8528531131805389
3.322222222,0.851018255,0.8526487869711582
3.333333333,0.844597433,0.8524434557791623
3.344444444,0.850295038,0.852237096190506
3.355555556,0.854517571,0.8520296849478867
3.366666667,0.849698943,0.8518211989338011
3.377777778,0.85705584,0.8516116152475592
3.388888889,0.850450901,0.8514009110944524
3.4,0.852763857,0.8511890638625159
3.411111111,0.852148417,0.8509760511055083
3.422222222,0.848762474,0.850761850544596
3.433333333,0.85285346,0.8505464400699941
3.444444444,0.846852003,0.8503297977425686
3.455555556,0.852172527,0.8501119017953993
3.466666667,0.846832652,0.8498927306153409
3.477777778,0.843744259,0.8496722628244369
3.488888889,0.844506658,0.8494504771611895
3.5,0.856128795,0.8492273525625957
3.511111111,0.843213497,0.8490028681449211
3.522222222,0.849289742,0.8487770032052314
3.533333333,0.84702407,0.848549737222685
3.544444444,0.848419925,0.848321049859798
3.555555556,0.845133839,0.848090920963667
3.566666667,0.854099305,0.8478593305458532
3.577777778,0.850101354,0.8476262588690255
3.588888889,0.84046671,0.8473916863190191
3.6,0.848891344,0.8471555934931959
3.611111111,0.855151184,0.8469179611786497
3.622222222,0.848654906,0.8466787703536516
3.633333333,0.848641231,0.8464380021886175
3.644444444,0.839776444,0.8461956380470416
3.655555556,0.847199973,0.8459516594864046
3.666666667,0.847882917,0.8457060482362059
3.677777778,0.844533737,0.8454587862906661
3.688888889,0.84264924,0.8452098557702385
3.7,0.849042006,0.8449592390174132
3.711111111,0.846181478,0.8447069185719317
3.722222222,0.850885198,0.8444528771722496
3.733333333,0.842079794,0.8441970977561836
3.744444444,0.838999268,0.8439395634615459
3.755555556,0.847318499,0.8436802576267465
3.766666667,0.84671512,0.84341916376682
3.777777778,0.840942605,0.8431562656729928
3.788888889,0.841783459,0.8428915472623273
3.8,0.844315763,0.8426249926821174
3.811111111,0.840699496,0.8423565862816524
3.822222222,0.837981782,0.8420863126138239
3.833333333,0.843316044,0.841814156435457
3.844444444,0.83140435,0.8415401027076694
3.855555556,0.837703495,0.8412641365961927
3.866666667,0.832322089,0.8409862434452349
3.877777778,0.842108865,0.8407064088847175
