Time,mean_NED,lower_NED,upper_NED,mean_NED_p,lower_NED_p,upper_NED_p,mean_NED_t,lower_NED_t,upper_NED_t
340.0,0.046355329786026654,0.04311114407581487,0.049599515496238436,0.058357687354365764,0.051950922008444256,0.06476445270028727,0.06014836814799836,0.053586536335590254,0.06671019996040646
341.0,0.04642888483002008,0.04316824225438263,0.049689527405657526,0.05851931134708397,0.05207599544035168,0.06496262725381625,0.060312251209085115,0.053712933075260524,0.0669115693429097
342.0,0.04650257932790525,0.043225388329808975,0.04977977032600152,0.05868144299663833,0.05220142564033048,0.06516146035294618,0.060476660416135815,0.05383971710490682,0.06711360372736482
343.0,0.04657641416102339,0.043282583082220306,0.04987024523982648,0.05884408085995209,0.0523272127169104,0.06536094900299377,0.06064159605407474,0.05396688856181185,0.06731630354633762
344.0,0.04665039009439845,0.04333982728208963,0.04996095290670727,0.05900722277095418,0.05245335654238749,0.06556108899952087,0.060807058304466984,0.05409444755167399,0.06751966905725998
345.0,0.046724507774191446,0.04339712169172065,0.05005189385666224,0.05917086592156947,0.05257985678871779,0.06576187505442116,0.06097304720393338,0.05422239413205381,0.06772370027581294
346.0,0.046798767726412886,0.043454467066845075,0.0501430683859807,0.059335006958356674,0.052706712969152615,0.06596330094756074,0.061139562598914156,0.05435072829274362,0.06792839690508469
347.0,0.046873170356581714,0.04351186415827153,0.050234476554891896,0.059499642086210676,0.052833924482111945,0.0661653596903094,0.061306604099852,0.05447944993461542,0.06813375826508858
348.0,0.04694771595009821,0.043569313713541724,0.050326118186654695,0.05966476717423907,0.05296149065534743,0.06636804369313071,0.06147417103727726,0.054608558848312255,0.06833978322624226
349.0,0.04702240467327773,0.04362681647857167,0.05041799286798379,0.05983037786342929,0.053089410790289095,0.0665713449365695,0.06164226242204725,0.05473805469405654,0.06854647015003795
350.0,0.047097236575257904,0.0436843731992876,0.05051009995122821,0.059996469679322345,0.053217684207901635,0.06677525515074305,0.06181087691245213,0.05486793698401116,0.0687538168408931
351.0,0.04717221159129873,0.04374198462329678,0.05060243855930068,0.060163038154453466,0.053346310297962544,0.0669797660109444,0.06198001279187776,0.05499820506901843,0.06896182051473708
352.0,0.047247329548287906,0.04379965150165956,0.05069500759491625,0.06033007896438594,0.05347528857328327,0.06718486935548862,0.06214966796154328,0.05512885813193444,0.06917047779115212
353.0,0.04732259017347686,0.04385737459084717,0.05078780575610656,0.06049758807803705,0.05360461872917616,0.06739055742689794,0.06231983995265905,0.05525989518985562,0.06937978471546248
354.0,0.047397993107530956,0.04391515465497015,0.05088083156009176,0.0606655619185874,0.053734300706785545,0.06759682313038926,0.06249052596065455,0.055391315107063605,0.06958973681424549
355.0,0.047473537922826575,0.043972992468345996,0.050974083377307154,0.06083399752697229,0.05386433475727464,0.06780366029666995,0.0626617229012012,0.055523116619512744,0.06980032918288966
356.0,0.047549224147540835,0.04403088881843845,0.051067559476643216,0.06100289271722388,0.05399472150280807,0.06801106393163969,0.06283342748486713,0.05565529837053392,0.07001155659920034
357.0,0.047625051295479996,0.04408884450914995,0.05116125808181004,0.061172246212673906,0.054125461990110695,0.06821903043523711,0.06300563630599873,0.05578785895664512,0.07022341365535234
358.0,0.04770101890085796,0.04414686036439037,0.05125517743732556,0.06134205775417738,0.05425655773309275,0.06842755777526201,0.06317834594270154,0.05592079698228114,0.07043589490312194
359.0,0.04777712655648264,0.04420493723178741,0.05134931588117787,0.06151232817508405,0.05438801074225458,0.06863664560791352,0.063351553067613,0.05605411112260107,0.07064899501262493
360.0,0.047853373953171977,0.04426307598636219,0.05144367191998176,0.06168305944129125,0.0545198235398424,0.0688462953427401,0.06352525457085402,0.0561878001934786,0.07086270894822945
361.0,0.047929760917803106,0.04432127753396535,0.05153824430164086,0.0618542546572356,0.05465199916062989,0.0690565101538413,0.06369944769447829,0.05632186322651518,0.07107703216244139
362.0,0.04800628744726468,0.04437954281426705,0.051633032080262306,0.06202591803968078,0.05478454113860173,0.06926729494075982,0.06387413017177007,0.0564562995445122,0.07129196079902794
363.0,0.04808295373573194,0.04443787280311158,0.051728034668352296,0.06219805486094674,0.05491745347983849,0.06947865624205499,0.06404930035808562,0.0565911088305262,0.07150749188564504
364.0,0.04815976019307684,0.04449626851407924,0.05182325187207444,0.06237067136261521,0.05505074062184219,0.06969060210338823,0.06422495733709385,0.05672629118302933,0.07172362349115838
365.0,0.048236707452813866,0.04455473099914451,0.05191868390648322,0.06254377464071564,0.05518440737975886,0.06990314190167242,0.06440110098959714,0.05686184715157268,0.07194035482762161
366.0,0.0483137963687248,0.044613261348373824,0.052014331389075776,0.0627173725046582,0.05531845888070237,0.07011628612861402,0.06457773202001142,0.05699777775098085,0.072157686289042
367.0,0.048391028000186694,0.04467186068866699,0.052110195311706395,0.06289147331484546,0.05545290048867954,0.07033004614101138,0.06475485194388055,0.05713408445582822,0.07237561943193288
368.0,0.048468403587243865,0.044730530181616594,0.052206276992871135,0.06306608580727222,0.055587737724168466,0.07054443389037596,0.06493246304470303,0.05727076917925966,0.0725941569101464
369.0,0.04854592451757544,0.04478927102062918,0.0523025780145217,0.06324121891605362,0.055722976183585446,0.0707594616485218,0.06511056830863766,0.05740783424059952,0.07281330237667581
370.0,0.04862359228861947,0.04484808442752244,0.0523991001497165,0.06341688160507375,0.05585862146401246,0.07097514174613505,0.06528917134286473,0.057545282325175424,0.07303306036055404
371.0,0.048701408469009985,0.04490697164885987,0.0524958452891601,0.0635930827168828,0.055994679097230535,0.07119148633653506,0.06546827628029757,0.0576831164383913,0.07325343612220384
372.0,0.04877937466389356,0.044965933952300564,0.05259281537548655,0.0637698308412485,0.05613115449457725,0.07140850718791975,0.06564788767219304,0.05782133985520155,0.07347443548918453
373.0,0.04885749248834417,0.04502497262320648,0.05269001235348186,0.06394713419955536,0.05626805290132039,0.07162621549779033,0.06582801037151045,0.057959956066061566,0.07369606467695934
374.0,0.048935763551868794,0.04508408896166219,0.0527874381420754,0.0641250005370747,0.05640537935719637,0.07184462171695305,0.0660086494125135,0.058098968720902124,0.07391833010412488
375.0,0.04901418945504234,0.04514328427993441,0.052885094630150266,0.0643034370144566,0.05654313865916259,0.0720637353697506,0.06618980989426143,0.058238381573155036,0.07414123821536783
376.0,0.04909277179706814,0.045202559900265955,0.05298298369387033,0.06448245009254837,0.056681335323287944,0.0722835648618088,0.06637149687585514,0.05837819842589208,0.0743647953258182
377.0,0.0491715121911212,0.04526191715279279,0.053081107229449614,0.06466204541000024,0.05681997354474197,0.07250411727525852,0.06655371528936649,0.058518423081640306,0.07458900749709267
378.0,0.04925041228320883,0.0453213573733234,0.053179467193094264,0.06484222766045493,0.05695905715777737,0.07272539816313249,0.06673646987334299,0.058659059296717275,0.0748138804499687
379.0,0.04932947377021515,0.04538088190074073,0.053278065639689565,0.06502300048488927,0.05709858960117052,0.07294741136860801,0.06691976512725063,0.05880011074046818,0.07503941951403309
380.0,0.04940869841364628,0.04544049207385348,0.05337690475343908,0.06520436640316958,0.057238573898069106,0.07317015890827006,0.0671036052862105,0.05894158095984805,0.07526562961257295
381.0,0.04948808804699771,0.04550018922762104,0.05347598686637438,0.06538632681320215,0.05737901266099788,0.07339364096540643,0.06728799431557253,0.059083473350166726,0.07549251528097833
382.0,0.049567644576161286,0.04555997468876927,0.053575314463553306,0.06556888208124932,0.05751990813090235,0.07361785603159629,0.067472935924785,0.05922579113291683,0.07572008071665316
383.0,0.049647369973507285,0.045619849770883195,0.053674890176131376,0.06575203173065833,0.05766126225262162,0.07384280120869503,0.06765843359805765,0.05936853734083012,0.07594832985528517
384.0,0.04972726626701543,0.04567981576910338,0.05377471676492748,0.06593577471230706,0.057803076779672176,0.07406847264494196,0.06784449063503499,0.05951171480852618,0.0761772664615438
385.0,0.049807335526049164,0.04573987395456012,0.05387479709753821,0.06612010971818678,0.05794535339259163,0.07429486604378194,0.06803111018946853,0.05965532616490002,0.07640689421403704
386.0,0.049887579845171205,0.04580002556866837,0.05397513412167404,0.06630503548947721,0.0580880938112332,0.07452197716772122,0.06821829529040033,0.05979937382180991,0.07663721675899074
387.0,0.049968001326948494,0.04586027181738196,0.054075730836515026,0.06649055107565821,0.0582312998836387,0.07474980226767773,0.06840604883117225,0.05994385995369536,0.07686823770864915
