Time,mean_NED,lower_NED,upper_NED,mean_NED_ab,lower_NED_ab,upper_NED_ab,mean_NED_t,lower_NED_t,upper_NED_t
1.46,1.528990510764574e-07,-5.358489123175159e-08,3.593829933846664e-07,0.0029485355379332105,0.00256423597648876,0.003332835099377661,0.05246462280653507,0.02034033716408066,0.08458890844898947
1.47,1.5338554834265802e-07,-5.362331431579043e-08,3.6039441100110646e-07,0.0029557902024308826,0.0025704532948211353,0.00334112711004063,0.05291494527369344,0.020556714139439394,0.08527317640794749
1.48,1.5388158567013759e-07,-5.365104760114743e-08,3.614142189414226e-07,0.0029630491801394183,0.002576674918746755,0.0033494234415320815,0.053354803409160344,0.020768488136764546,0.08594111868155614
1.49,1.543878612867945e-07,-5.366747409309636e-08,3.6244319666668535e-07,0.002970313645443183,0.0025829019056150893,0.0033577253852712765,0.05378471063959393,0.020975953721327253,0.08659346755786061
1.5,1.5490509368053257e-07,-5.367195827643271e-08,3.634821456374979e-07,0.0029775847773544405,0.002589135316074706,0.003366034238634175,0.05420514751411023,0.02117938295714223,0.08723091207107822
1.51,1.554340151212553e-07,-5.366385297758157e-08,3.645318832200922e-07,0.0029848637607709184,0.0025953762151507045,0.0033743513063911323,0.054616564389371215,0.021379027726943826,0.08785410105179861
1.52,1.559753636686176e-07,-5.364250778568265e-08,3.6559323512291784e-07,0.0029921517878419126,0.0026016256734383994,0.0033826779022454257,0.05501938392325517,0.021575121809962426,0.08846364603654791
1.53,1.5652987420662702e-07,-5.3607278481385726e-08,3.6666702689463974e-07,0.002999450059456903,0.0026078847684287004,0.003391015350485105,0.055414003375675716,0.021767882739239894,0.08906012401211154
1.54,1.5709826919404206e-07,-5.3557536772200677e-08,3.677540751602848e-07,0.0030067597868712152,0.0026141545859812002,0.0033993649877612302,0.05580079672161846,0.021957513460215225,0.0896440799830217
1.55,1.5768124989621726e-07,-5.3492679554247236e-08,3.6885517934668176e-07,0.0030140821934834393,0.0026204362219610887,0.00340772816500579,0.05618011658549639,0.022144203811450283,0.0902160293595425
1.56,1.582794888420773e-07,-5.3412136942932395e-08,3.69971114627087e-07,0.00302141851677944,0.002626730784056086,0.003416106249502794,0.05655229600822478,0.022328131847015813,0.09077646016943375
1.57,1.5889362412915334e-07,-5.331537843802085e-08,3.711026266963275e-07,0.0030287700104577398,0.0026330393937893837,0.003424500627126096,0.056917650059531956,0.022509465018474097,0.09132583510058981
1.58,1.5952425599813025e-07,-5.3201916794350716e-08,3.722504287906112e-07,0.0030361379467510326,0.0026393631887444337,0.0034329127047576314,0.05727647730833901,0.02268836123273158,0.09186459338394645
1.59,1.6017194584129732e-07,-5.307130943109077e-08,3.734152011136854e-07,0.003043523618958547,0.0026457033250172593,0.0034413439128998346,0.057629061163840145,0.022864969800396186,0.09239315252728411
1.6,1.6083721755668243e-07,-5.2923157470694347e-08,3.745975925840592e-07,0.0030509283442041275,0.002652060979911988,0.003449795708496267,0.05797567109939324,0.023039432287721616,0.09291190991106488
1.61,1.6152056093688435e-07,-5.275710272567756e-08,3.7579822459944626e-07,0.0030583534664353528,0.0026584373548956906,0.003458269577975015,0.05831656377062131,0.02321188328378352,0.0934212442574591
1.62,1.6222243663957875e-07,-5.25728230963415e-08,3.77017696375499e-07,0.0030658003596795887,0.002664833678829159,0.0034667670405300185,0.058651984038327526,0.023382451093231317,0.09392151698342374
1.6300000000000001,1.6294328221166765e-07,-5.2370026919366544e-08,3.782565913427018e-07,0.00307327043157401,0.0026712512114914332,0.0034752896516565867,0.05898216590599903,0.02355125836379241,0.09441307344820565
1.6400000000000001,1.6368351864924273e-07,-5.214844679670445e-08,3.795154840951899e-07,0.0030807651271878515,0.0026776912474171777,0.003483839006958525,0.05930733338086202,0.023718422656674343,0.0948962441050497
1.6500000000000001,1.6444355703648136e-07,-5.190783337255071e-08,3.807949474455134e-07,0.0030882859331567785,0.0026841551200677658,0.003492416746245791,0.059627701266675326,0.023884056967103537,0.09537134556624711
1.6600000000000001,1.6522380490687588e-07,-5.164794942347104e-08,3.820955592372228e-07,0.003095834382150864,0.0026906442063586392,0.0035010245579430886,0.05994347589573153,0.024048270201451664,0.09583868159001138
1.67,1.6602467207222778e-07,-5.136856452314806e-08,3.834179086676036e-07,0.0031034120576993967,0.002697159931567331,0.0035096641838314627,0.060254855806876985,0.024211167616716565,0.09629854399703741
1.68,1.6684657577516464e-07,-5.106945043092511e-08,3.847626019812544e-07,0.0031110205993968563,0.0027037037746476655,0.003518337424146047,0.06056203237577214,0.024372851227540515,0.09675121352400376
1.69,1.676899451014649e-07,-5.075037727083203e-08,3.861302674737618e-07,0.0031186617085153627,0.0027102772739764727,0.0035270461430542527,0.060865190403090026,0.02453342018544854,0.09719696062073152
1.7,1.6855522465690733e-07,-5.041111049838412e-08,3.875215598121988e-07,0.0031263371540485164,0.0027168820335584233,0.0035357922745386096,0.06116450866589163,0.02469297113456908,0.0976360461972142
1.71,1.694428775578788e-07,-5.005140860698299e-08,3.8893716372274057e-07,0.0031340487792103854,0.002723519729712808,0.0035445778287079626,0.06146016043702143,0.024851598547748863,0.098068722326294
1.72,1.703533878117373e-07,-4.967102149849569e-08,3.9037779712197024e-07,0.003141798508410254,0.00273019211826195,0.003553404898558558,0.061752313977030224,0.02500939504668749,0.09849523290737296
1.73,1.7128726217421534e-07,-4.926968943141903e-08,3.918442137798497e-07,0.0031495883547187943,0.0027369010422345456,0.003562275667203043,0.062041133002855006,0.025166451709489862,0.09891581429622015
1.74,1.7224503157424342e-07,-4.884714245642434e-08,3.933372056049112e-07,0.003157420427833984,0.0027436484400879466,0.0035711924155800217,0.06232677713726084,0.025322858368860383,0.09933069590566129
1.75,1.7322725219214075e-07,-4.840310025401791e-08,3.9485760463829943e-07,0.0031652969425447096,0.0027504363544403896,0.0035801575306490295,0.06260940234288323,0.025478703904043144,0.09974010078172332
1.76,1.7423450626672216e-07,-4.79372723001332e-08,3.964062848335775e-07,0.003173220227676671,0.0027572669412875904,0.0035891735140657515,0.06288916134459022,0.025634076529538398,0.10014424615964204
1.77,1.7526740269861303e-07,-4.744935829263132e-08,3.979841636898574e-07,0.003181192735487961,0.002764142479656756,0.0035982429913191663,0.06316620404382396,0.02578906408360597,0.10054334400404195
1.78,1.763265775054871e-07,-4.6939048785365014e-08,3.9959220379633923e-07,0.0031892170514606437,0.002771065381625073,0.0036073687212962143,0.0634406779285711,0.025943754319592525,0.10093760153754966
1.79,1.7741269417506872e-07,-4.64060259851281e-08,4.0123141433526553e-07,0.0031972959044093917,0.0027780382025985742,0.0036165536062202092,0.06371272848266285,0.026098235203202397,0.1013272217621233
1.8,1.785264439516357e-07,-4.584996467769119e-08,4.029028525809626e-07,0.0032054321767984962,0.002785063651710706,0.0036258007018862863,0.0639824995982165,0.02625259521896805,0.10171240397746495
1.81,1.7966854608695237e-07,-4.527053325467153e-08,4.0460762542857626e-07,0.003213628915124893,0.002792144602158496,0.00363511322809129,0.06425013399520886,0.026406923689375916,0.1020933443010418
1.82,1.808397480772641e-07,-4.466739482127805e-08,4.063468909758063e-07,0.0032218893401873574,0.002799284101248147,0.0036444945791265677,0.06451577365242725,0.02656131111037109,0.10247023619448341
1.83,1.820408259015828e-07,-4.404020837271123e-08,4.081218601758768e-07,0.003230216857021743,0.0028064853798723706,0.003653948334171115,0.06477956025438192,0.02671584950731023,0.1028432710014536
1.84,1.83272584277308e-07,-4.338863002560287e-08,4.0993379858021887e-07,0.0032386150642408724,0.0028137518610909717,0.003663478267390773,0.06504163565920107,0.02687063281586685,0.10321263850253529
1.85,1.8453585693981687e-07,-4.2712314300659685e-08,4.117840281802934e-07,0.0032470877624773686,0.0028210871674364353,0.003673088357518302,0.06530214239307912,0.02702575729293242,0.10357852749322582
1.86,1.8583150695374573e-07,-4.201091545143381e-08,4.1367392935892527e-07,0.0032556389615917554,0.002828495126521676,0.003682782796661835,0.06556122417752935,0.027181321963214614,0.1039411263918441
1.87,1.8716042706107587e-07,-4.1284088837161165e-08,4.156049429593129e-07,0.003264272886280373,0.002835979774492261,0.0036925659980684847,0.06581902649653018,0.0273374291080375,0.10430062388502287
1.8800000000000001,1.8852354006823883e-07,-4.053149234002091e-08,4.1757857247649856e-07,0.003272993979703172,0.0028435453568464576,0.0037024426025598863,0.06607569721167367,0.027494184803816768,0.10465720961953057
1.8900000000000001,1.8992179927531007e-07,-3.975278782682406e-08,4.195963863774442e-07,0.003281806904755388,0.0028511963261496137,0.0037124174833611627,0.06633138723466707,0.02765169951885428,0.10501107495047986
1.9000000000000001,1.9135618894662825e-07,-3.894764265832794e-08,4.216600205515844e-07,0.0032907165426354274,0.002858937336201769,0.003722495749069086,0.06658625126803969,0.027810088778503203,0.10536241375757617
1.9100000000000001,1.928277248256617e-07,-3.8115731246237294e-08,4.237711808975607e-07,0.0032997279884189974,0.0028667732322850735,0.0037326827445529212,0.06684044862673008,0.0279694739104522,0.10571142334300795
1.92,1.9433745469342972e-07,-3.7256736661003676e-08,4.259316460478631e-07,0.0033088465434404075,0.0028747090372251145,0.0037429840496557005,0.06709414415542855,0.028129982883912816,0.10605830542694429
1.93,1.9588645896854907e-07,-3.637035229486848e-08,4.281432702319666e-07,0.003318077704407477,0.002882749933149393,0.0037534054756655608,0.06734750925921444,0.028291751258946077,0.1064032672594828
1.94,1.9747585135221274e-07,-3.545628357910522e-08,4.3040798628353073e-07,0.0033274271493344957,0.002890901239014324,0.0037639530596546675,0.06760072306825182,0.028454923265112744,0.1067465228713909
1.95,1.991067795154211e-07,-3.451424976008641e-08,4.3272780879092864e-07,0.003336900720561707,0.002899168384191517,0.003774633056931897,0.06785397376121027,0.02861965303217761,0.10708829449024293
1.96,2.0078042582769586e-07,-3.354398573675762e-08,4.351048373921493e-07,0.0033465044053284866,0.0029075568786410284,0.003785451932015945,0.06810746007680385,0.028786105999865128,0.10742881415374257
1.97,2.0249800812882256e-07,-3.254524395939209e-08,4.375412602170372e-07,0.003356244314565228,0.0029160722804350437,0.0037964163486954123,0.0683613930485694,0.028954460538794545,0.10776832555834426
1.98,2.0426078054158707e-07,-3.1517796392829905e-08,4.4003935747600405e-07,0.003366126660746721,0.002924720161606892,0.00380753315988655,0.06861599800493971,0.02912490982088583,0.10810708618899359
1.99,2.0607003432790324e-07,-3.0461436542144434e-08,4.426015051979509e-07,0.003376157735787303,0.0029335060734631156,0.0038188093981114902,0.06887151688506016,0.029297663984918197,0.10844536978520211
2.0,2.0792709878346732e-07,-2.9375981546355013e-08,4.452301791132897e-07,0.0033863438900372024,0.002942435512588603,0.003830252267485802,0.0691282109309324,0.02947295265175527,0.10878346921010952
2.0100000000000002,2.0983334217672069e-07,-2.8261274333288544e-08,4.479279586867299e-07,0.0033966915134459956,0.0029515138887794886,0.0038418691381125027,0.06938636382867175,0.029651027854255163,0.10912169980308833
2.02,2.1179017272800688e-07,-2.7117185839488954e-08,4.506975312955027e-07,0.0034072070198873775,0.002960746496048712,0.003853667543726043,0.06964628538628462,0.02983216745928613,0.1094604033132831
2.0300000000000002,2.1379903963040817e-07,-2.5943617291420227e-08,4.5354169655223656e-07,0.003417896835492274,0.00297013848766826,0.003865655183316288,0.0699083158527496,0.030016679173746383,0.10979995253175283
2.04,2.158614341132659e-07,-2.474050254500984e-08,4.5646337077154166e-07,0.003428767391626867,0.0029796948559548215,0.0038778399272989122,0.07017283100360895,0.030204905243113048,0.11014075676410486
2.05,2.179788905475531e-07,-2.35078104809488e-08,4.5946559157605495e-07,0.00343982512289914,0.0029894204171968123,0.003890229828601468,0.07044024814186117,0.030397227969658783,0.11048326831406356
2.06,2.2015298759405092e-07,-2.2245547450774997e-08,4.6255152263887686e-07,0.0034510764703065784,0.002999319801790128,0.0039028331388230287,0.07071103318945121,0.03059407619747552,0.1108279901814269
2.07,2.2238534939570646e-07,-2.0953759767363003e-08,4.657244585587759e-07,0.0034625278893750866,0.0030093974493293324,0.003915658329420841,0.07098570907315865,0.030795932931453475,0.11117548521486384
2.08,2.246776468134362e-07,-1.9632536234409816e-08,4.689878298612822e-07,0.0034741858629086107,0.0030196576081187206,0.003928714117698501,0.07126486563700946,0.031003344274638918,0.11152638699938
2.09,2.2703159870625746e-07,-1.8282010707035674e-08,4.723452081195506e-07,0.0034860569177878964,0.0030301043383450794,0.003942009497230713,0.07154917133711035,0.031216929877883284,0.11188141279633741
2.1,2.2944897325890948e-07,-1.690236467183146e-08,4.758003111896504e-07,0.0034981476451355275,0.003040741518003327,0.003955553772267729,0.07183938698585181,0.03143739508845751,0.1122413788832461
2.11,2.3193158935428017e-07,-1.5493829839740663e-08,4.79357008548301e-07,0.003510464723105348,0.0030515728505906684,0.003969356595620028,0.07213638179614149,0.031665544944948436,0.11260721864733453
2.12,2.344813179942526e-07,-1.4056690737390903e-08,4.830193267258961e-07,0.003523014941552875,0.0030626018735789044,0.003983428009526845,0.07244115190726054,0.031902300068190864,0.11298000374633022
2.13,2.3710008376940043e-07,-1.2591287284180552e-08,4.867914548229814e-07,0.0035358052278898424,0.003073831966726699,0.003997778489052985,0.07275484140850583,0.03214871429850177,0.11336096851850988
2.14,2.3978986637884713e-07,-1.10980173408118e-08,4.906777500985061e-07,0.0035488426735081923,0.0030852663593891956,0.0040124189876271895,0.07307876554118808,0.03240599355528516,0.11375153752709101
2.15,2.425527022005818e-07,-9.57733921411097e-09,4.946827436152747e-07,0.003562134560263299,0.003096908136105456,0.004027360984421142,0.07341443512979691,0.03267551472562411,0.11415335553396971
2.16,2.453906859143071e-07,-8.029774100290263e-09,4.988111459289045e-07,0.003575688386620785,0.003108760239880275,0.004042616533361295,0.07376358016246708,0.032958842225512194,0.11456831809942196
2.17,2.4830597217985377e-07,-6.4559084463851444e-09,5.030678528060926e-07,0.0035895118931859042,0.003120825472714031,0.0040581983136577775,0.07412816846942535,0.03325773790016652,0.11499859903868419
2.18,2.5130077736885563e-07,-4.856396214037134e-09,5.074579509517484e-07,0.003603613087441243,0.0031331064930632435,0.004074119681819243,0.07451041209544677,0.03357415664050748,0.11544666755038607
2.19,2.5437738135510735e-07,-3.231961020691668e-09,5.119867237309064e-07,0.0036180002676126127,0.003145605810029759,0.004090394725195467,0.07491274843758196,0.033910214795698994,0.11591528207946492
2.2,2.5753812936308597e-07,-1.5833981384438124e-09,5.166596568646157e-07,0.0036326820456620917,0.0031583257741754317,0.004107038317148752,0.07533777460269023,0.034268110447182254,0.1164074387581982
2.21,2.6078543387694946e-07,8.842367257882862e-11,5.214824440813201e-07,0.003647667369469994,0.0031712685649407458,0.004124066173999242,0.07578810145591006,0.03464996403573168,0.11692623887608844
2.22,2.6412177661252483e-07,1.7825605206323766e-09,5.264609927044173e-07,0.0036629655443153586,0.003184436174711765,0.004141494913918952,0.0762660813831059,0.035057538340258244,0.11747462442595355
2.23,2.675497105525114e-07,3.497991950428052e-09,5.316014291545946e-07,0.0036785862537984633,0.003197830389631907,0.00415934211796502,0.07677336266829554,0.03549180092664565,0.11805492440994543
2.24,2.7107186204903493e-07,5.2336197491484964e-09,5.369101043489214e-07,0.0036945395803710747,0.0032114527672963307,0.004177626393445819,0.07731026139944552,0.03595233684448599,0.11866818595440506
2.25,2.7469093299437764e-07,6.988267012390767e-09,5.423935989763645e-07,0.0037108360256527264,0.0032253046115000386,0.004196367439805414,0.07787505643490063,0.03643673586175754,0.11931337700804372
2.2600000000000002,2.7840970306190027e-07,8.760677493310348e-09,5.480587286304901e-07,0.0037274865307162326,0.0032393869442389716,0.004215586117193494,0.07846349924658248,0.036940248575368866,0.11998674991779609
2.27,2.8223103202036833e-07,1.0549515257600334e-08,5.539125487831363e-07,0.003744502496524755,0.0032537004751889156,0.004235304517860594,0.07906894896647212,0.03745608158362903,0.12068181634931521
2.2800000000000002,2.8615786212360475e-07,1.2353364664850985e-08,5.599623595823585e-07,0.0037618958046975676,0.0032682455689121374,0.004255546040482998,0.07968334931958795,0.037976465270059885,0.12139023336911603
2.29,2.901932205774272e-07,1.4170730694120076e-08,5.662157104607343e-07,0.003779678838773377,0.0032830222100679127,0.004276335467478841,0.08029873883658192,0.03849411778545811,0.12210335988770574
2.3000000000000003,2.9434022208790755e-07,1.6000039631923603e-08,5.726804045438915e-07,0.0037978645061297377,0.0032980299669319053,0.00429769904532757,0.08090858637110637,0.039003415353863126,0.12281375738834963
2.31,2.986020714918449e-07,1.7839640134355225e-08,5.793645028493346e-07,0.0038164662607050827,0.0033132679535611094,0.004319664567849056,0.0815084178479948,0.039500827209776525,0.12351600848621308
2.32,3.029820664740004e-07,1.968780467541387e-08,5.86276328272587e-07,0.003835498126657155,0.0033287347909766313,0.004342261462337679,0.08209573128159971,0.039984694808618965,0.12420676775458045
2.33,3.074836003723245e-07,2.1542731386556006e-08,5.93424469358093e-07,0.0038549747230779644,0.0033444285677752825,0.004365520878380646,0.08266953666899562,0.04045471346599544,0.12488435987199581
2.34,3.1211016507585585e-07,2.340254629126735e-08,6.008177838604443e-07,0.0038749112898713188,0.003360346800622644,0.004389475779119994,0.08322984160772498,0.04091141522406511,0.12554826799138485
2.35,3.1686535401746776e-07,2.5265305931927912e-08,6.084654021030076e-07,0.0038953237148842234,0.003376486395123565,0.004414161034644882,0.08377723941261626,0.041355780176347,0.12619869864888553
2.36,3.217528652646359e-07,2.7129000381823796e-08,6.16376730147448e-07,0.003916228562368299,0.003392843607609855,0.004439613517126744,0.08431262902133453,0.041788985949327444,0.1268362720933416
2.37,3.2677650471253173e-07,2.8991556630844175e-08,6.245614527942192e-07,0.003937643102831273,0.0034094140084269496,0.004465872197235597,0.08483704223430562,0.0422122619005838,0.12746182256802743
2.38,3.319401893824748e-07,3.085084232734824e-08,6.330295364376014e-07,0.003959585344321893,0.00342619244733971,0.004492978241304076,0.08535154447751087,0.04262681151057345,0.12807627744444827
2.39,3.372479508284472e-07,3.2704669852138456e-08,6.417912318047559e-07,0.003982074065173291,0.003443173021708961,0.004520975108637621,0.08585718177962759,0.043033775696785785,0.1286805878624694
2.4,3.427039386581671e-07,3.455080069960966e-08,6.508570766167246e-07,0.004005128848210517,0.0034603490481128047,0.004549908648308228,0.08635495543500456,0.04343421944572994,0.12927569142427917
2.41,3.483124241696414e-07,3.6386950129507973e-08,6.602378982097748e-07,0.004028770116406201,0.0034777130380961325,0.004579827194716269,0.08684581274390685,0.04382913118556914,0.12986249430224456
2.42,3.540778041099281e-07,3.821079205396964e-08,6.699448161658865e-07,0.00405301916994459,0.003495256678725896,0.004610781661163284,0.08733064685644998,0.0442194288049104,0.13044186490798956
2.43,3.6000460455824656e-07,4.00199641153727e-08,6.799892450011204e-07,0.004077898224627295,0.0035129708186052494,0.004642825630649341,0.08781030164393741,0.044605968918267666,0.13101463436960714
2.44,3.660974849397507e-07,4.1812072910137564e-08,6.903828969693639e-07,0.004103430451523598,0.0035308454599544794,0.0046760154430927165,0.08828557927609464,0.044989557552332374,0.13158160099985688
2.45,3.7236124217396176e-07,4.3584699308314245e-08,7.011377850396093e-07,0.004129640017733655,0.0035488697572995834,0.004710410278167727,0.08875724923005979,0.04537096133102447,0.1321435371290951
2.46,3.7880081496199233e-07,4.533540381580751e-08,7.122662261081772e-07,0.0041565521280927924,0.0035670320232192806,0.004746072232966304,0.0892260580770755,0.04575091874906838,0.13270119740508263
2.47,3.8542128821889214e-07,4.706173192642204e-08,7.237808445113622e-07,0.00418419306759944,0.003585319741490181,0.004783066393708699,0.08969273975594343,0.046130151406313234,0.1332553281055736
2.48,3.9222789765571103e-07,4.8761219408124346e-08,7.356945759032977e-07,0.004212590244296014,0.0036037195878394625,0.004821460900752566,0.09015802624793576,0.04650937521988882,0.1338066772759827
2.49,3.992260345171319e-07,5.043139746878551e-08,7.480206715654783e-07,0.004241772232270953,0.003622217458370007,0.004861327006171899,0.09062265867038506,0.046889311686312704,0.13435600565445743
2.5,4.0642125047886673e-07,5.2069797745867164e-08,7.607727032118663e-07,0.004271768814379255,0.003640798505570186,0.004902739123188323,0.09108739882975052,0.04727069924977522,0.1349040984097258
2.5100000000000002,4.138192627134468e-07,5.36739570703493e-08,7.739645683565443e-07,0.004302611024197322,0.0036594471816677834,0.0049457748667268596,0.09155304122057853,0.04765430474314986,0.1354517776980072
2.52,4.21425959128459e-07,5.524142195325996e-08,7.87610496303658e-07,0.00433433118663395,0.003678147288944102,0.004990515084323798,0.09202042530405148,0.04804093468202592,0.13599991592607705
2.5300000000000002,4.2924740378421514e-07,5.676975274912674e-08,8.017250548193035e-07,0.004366962956511655,0.0036968820365008144,0.005037043876522495,0.09249044760506511,0.048431445865252776,0.13654944934487745
2.54,4.37289842497433e-07,5.825652745458675e-08,8.163231575402793e-07,0.004400541354309328,0.003715634102879162,0.005085448605739495,0.09296407266008744,0.048826754201531625,0.13710139111864325
2.5500000000000003,4.4555970863864736e-07,5.969934510511196e-08,8.314200721721827e-07,0.004435102798117175,0.0037343857038795265,0.005135819892354823,0.09344234103425034,0.04922783985522776,0.1376568422132729
2.56,4.5406362912917285e-07,6.109582873793621e-08,8.470314295204095e-07,0.004470685130696063,0.003753118664928302,0.005188251596463824,0.09392637140141767,0.049635745603475424,0.13821699719935993
2.57,4.6280843064642714e-07,6.244362789520127e-08,8.63173233397653e-07,0.004507327640354988,0.003771814497396508,0.005242840783313468,0.09441735198857096,0.05005156370371563,0.13878314027342628
2.58,4.718011460451802e-07,6.374042064760264e-08,8.798618714427578e-07,0.004545071074160173,0.003790454478395043,0.005299687669925304,0.09491651464982295,0.05047640477343037,0.13935662452621553
2.59,4.810490210015263e-07,6.498391512328316e-08,8.971141268797696e-07,0.004583957641767563,0.0038090197337577953,0.005358895549777331,0.09542508301678138,0.050911340824020754,0.13993882520954198
2.6,4.905595208907235e-07,6.617185053606212e-08,9.149471912453848e-07,0.004624031007925809,0.0038274913241739634,0.005420570691677655,0.09594418593872492,0.05135731509514535,0.1405310567823045
2.61,5.003403379050885e-07,6.73019977087298e-08,9.333786781014472e-07,0.0046653362714302905,0.0038458503347406597,0.005484822208119921,0.09647473122166975,0.051815016077981856,0.14113444636535763
2.62,5.103993984228851e-07,6.83721590962723e-08,9.524266377494979e-07,0.004707919928021373,0.003864077968568032,0.005551761887474714,0.09701724553860051,0.05228472475364213,0.1417497663235589
2.63,5.207448706366093e-07,6.938016831643158e-08,9.72109572956787e-07,0.004751829814414646,0.0038821556454706977,0.005621503983358594,0.097571705664881,0.05276616311838716,0.14237724821137485
2.64,5.313851724517523e-07,7.032388920201083e-08,9.924464557014937e-07,0.0047971150303320435,0.0039000651072081463,0.005694164953455941,0.09813740915961187,0.05325839271462517,0.14301642560459857
2.65,5.423289796657056e-07,7.120121439193253e-08,1.0134567449394787e-06,0.004843825835077106,0.003917788531177337,0.005769863138976875,0.09871294506608864,0.05375981961714115,0.14366607051503613
2.66,5.53585234438467e-07,7.201006348220112e-08,1.035160405394733e-06,0.0048920135148746964,0.003935308654896077,0.005848718374853316,0.09929630868275324,0.05426834049992974,0.14432427686557675
2.67,5.651631540654968e-07,7.274838076050442e-08,1.0575779273704892e-06,0.004941730216888609,0.003952608914028084,0.0059308515197491335,0.09988515387414881,0.05478161188203512,0.1449886958662625
2.68,5.770722400649782e-07,7.341413255110454e-08,1.0807303475788519e-06,0.004993028745556467,0.00396967359707032,0.006016383894042614,0.10047711567755796,0.055297368336158434,0.14565686301895747
2.69,5.893222875924853e-07,7.400530419826926e-08,1.1046392709867014e-06,0.005045962316662822,0.003986488020130431,0.006105436613195213,0.10107010598394153,0.05581369441444701,0.14632651755343606
2.7,6.01923395195945e-07,7.451989671810453e-08,1.1293268936737855e-06,0.005100584264435437,0.0040030387254444974,0.006198129803426377,0.10166250646384173,0.05632918398922168,0.14699582893846178
2.71,6.148859749228699e-07,7.495592314670622e-08,1.1548160266990337e-06,0.005156947696931162,0.004019313707399911,0.0062945816864624134,0.10225323613302337,0.056842975489936616,0.14766349677611013
2.72,6.28220762796715e-07,7.531140461712736e-08,1.1811301209763025e-06,0.00521510509511665,0.00403530266980866,0.00639490752042464,0.10284171835640557,0.05735469508356574,0.1483287416292454
2.73,6.419388296751158e-07,7.558436619258861e-08,1.208293293157643e-06,0.005275107851392796,0.004050997317994007,0.006499218384791585,0.10342779190915903,0.057864354332274395,0.14899122948604365
2.74,6.560515925071471e-07,7.577283248618516e-08,1.236330352528109e-06,0.005337005743914476,0.004066391688877866,0.006607619798951085,0.10401160601455105,0.05837224048007281,0.1496509715490293
2.75,6.705708260050918e-07,7.587482309338287e-08,1.2652668289168007e-06,0.005400846343976448,0.004081482521652357,0.006720210166300539,0.10459352418006712,0.058878821119493115,0.15030822724064113
2.7600000000000002,6.855086747493115e-07,7.588834786504051e-08,1.2951290016335825e-06,0.005466674355034523,0.004096269670753085,0.006837079039315961,0.10517404734060012,0.0593846709574393,0.15096342372376095
2.77,7.008776657429821e-07,7.58114020438177e-08,1.3259439294421464e-06,0.005534530883668144,0.004110756561688688,0.0069583052056476,0.10575375757328015,0.059890420016183506,0.1516170951303768
2.7800000000000002,7.16690721437977e-07,7.564196128853598e-08,1.3577394815874179e-06,0.005604452645020794,0.004124950688790825,0.007083954601250763,0.10633327921100748,0.0603967190006995,0.15226983942131544
2.79,7.329611732504501e-07,7.537797660592162e-08,1.3905443698949784e-06,0.00567647110801961,0.004138864152108891,0.007214078063930329,0.10691325281008834,0.06090421678370929,0.1529222888364674
2.8000000000000003,7.497027755888768e-07,7.501736920961612e-08,1.4243881819681376e-06,0.00575061158899383,0.004152514228475666,0.007348708949511995,0.10749431754140387,0.061413545426486735,0.153575089656321
2.81,7.6692972041603e-07,7.45580253223262e-08,1.4593014155097337e-06,0.0058268923061700765,0.004165923969226904,0.007487860643113249,0.10807709818876829,0.0619253089530776,0.15422888742445898
2.82,7.846566523707919e-07,7.3997790938194e-08,1.4953155138033897e-06,0.005905323411861756,0.004179122814210583,0.007631524009512929,0.10866219357417949,0.06244007282332306,0.1548843143250359
2.83,8.028986844720212e-07,7.333446655539091e-08,1.5324629023886516e-06,0.005985906023875668,0.004192147208649646,0.0077796648391016895,0.10925016372899315,0.06295835160198937,0.15554197585599694
2.84,8.216714144335733e-07,7.256580189266556e-08,1.570777026974481e-06,0.0060686312825468346,0.004205041206248348,0.007932221358845321,0.10984151351637367,0.06348059275616033,0.156202434276587
2.85,8.40990941614829e-07,7.168949059603197e-08,1.610292392633626e-06,0.006153479464625128,0.0042178570388312405,0.008089101890419016,0.11043667081884882,0.06400715498470738,0.15686618665299026
2.86,8.60873884637988e-07,7.070316494490142e-08,1.6510446043310747e-06,0.006240419189638381,0.004230655630000812,0.00825018274927595,0.11103595805128519,0.06453828021081862,0.15753363589175176
2.87,8.813373996993214e-07,6.960439056044409e-08,1.6930704088381986e-06,0.006329406757942856,0.0042435070280690615,0.00841530648781665,0.11163955691158237,0.06507405960182717,0.15820505422133757
2.88,9.023991996059423e-07,6.83906611201357e-08,1.7364077380917488e-06,0.006420385661988902,0.004256490732169786,0.008584280591808019,0.11224746818858657,0.06561439592710086,0.15888054045007227
2.89,9.240775735681721e-07,6.705939307778636e-08,1.7810957540585578e-06,0.006513286312908989,0.004269695885319011,0.008756876740498966,0.11285947119619606,0.06615896724257653,0.1595599751498156
2.9,9.463914077798822e-07,6.560792038812668e-08,1.8271748951716378e-06,0.006608026022939722,0.0042832213095736985,0.008932830736305745,0.1134750907052835,0.06670719993169394,0.16024298147887306
2.91,9.693602068180732e-07,6.403348923088464e-08,1.8746869244052617e-06,0.006704509280075243,0.004297175361605926,0.00911184319854456,0.1140935822553195,0.06725826164826332,0.16092890286237568
2.92,9.930041158962077e-07,6.233325272971713e-08,1.923674979062698e-06,0.006802628344533029,0.004311675592130986,0.009293581096935071,0.11471394811344292,0.06781108542637015,0.16161681080051568
