Time,mean_NED,lower_NED,upper_NED,mean_NED_p,lower_NED_p,upper_NED_p,mean_NED_t,lower_NED_t,upper_NED_t
258.0,0.043067258799161144,0.0413155543539048,0.04481896324441749,0.05213101042617196,0.048078540436343145,0.05618348041600077,0.05446791421359178,0.05026560933046574,0.058670219096717824
259.0,0.043144880979870195,0.04138729297096986,0.04490246898877053,0.05229232204523432,0.04821380184942648,0.056370842241042156,0.054634035755618794,0.05040476276492167,0.058863308746315915
260.0,0.04322262765302873,0.04145910838038976,0.04498614692566769,0.052454192085842635,0.04834949929653194,0.05655888487515333,0.054800655368969296,0.05054428526326067,0.05905702547467792
261.0,0.043300500093135026,0.04153100134561554,0.04506999884065451,0.05261662201974052,0.04848563438143155,0.05674760965804948,0.05496777508405626,0.050684178492681364,0.05925137167543115
262.0,0.04337849956983111,0.04160297261642716,0.04515402652323505,0.05277961337317602,0.04862220872381924,0.0569370180225328,0.055135396872491874,0.05082444407804704,0.05944634966693671
263.0,0.0434566273471034,0.04167502292846885,0.04523823176573795,0.05294316772403365,0.0487592239572686,0.0571271114907987,0.05530352264117844,0.05096508359736052,0.05964196168499635
264.0,0.04353488468249218,0.04174715300281124,0.045322616362173114,0.05310728669832231,0.04889668172696858,0.05731789166967605,0.05547215422833617,0.05110609857875539,0.05983820987791695
265.0,0.043613272826308294,0.04181936354554201,0.045407182107074576,0.053271971966121566,0.049034583687277394,0.05750936024496574,0.055641293401538484,0.05124749049905504,0.06003509630402193
266.0,0.04369179302085478,0.04189165524738611,0.045491930794323454,0.053437225237084045,0.049172931499132426,0.057701518975035664,0.05581094185766591,0.05138926078382493,0.0602326229315069
267.0,0.043770446499650485,0.04196402878335649,0.04557686421594448,0.05360304825558963,0.04931172682735363,0.057894369683825636,0.0559811012245375,0.05153141080872256,0.060430791640352435
268.0,0.04384923448665035,0.04203648481243404,0.04566198416086666,0.053769442795642296,0.049450971337875814,0.05808791425340878,0.05615177306386052,0.051673941901858554,0.06062960422586249
269.0,0.043928158195458214,0.04210902397727663,0.0457472924136398,0.05393641065559653,0.04959066669494454,0.05828215461624853,0.05632295887506349,0.05181685534682332,0.060829062403303664
270.0,0.04400721882852557,0.04218164690395446,0.045832790753096674,0.05410395365279422,0.04973081455830743,0.058477092747281,0.056494660099556955,0.05196015238602127,0.06102916781309264
271.0,0.04408641757633254,0.042254354201711655,0.045918480950953425,0.05427207361818673,0.04987141658043113,0.05867273065594233,0.05666687812499366,0.052103834223978476,0.06122992202600884
272.0,0.04416575561654529,0.04232714646275085,0.04600436477033973,0.05444077239100928,0.050012474403770435,0.05886907037824812,0.05683961428916673,0.052247902030345725,0.06143132654798773
273.0,0.04424523411314811,0.04240002426204119,0.04609044396425503,0.05461005181356866,0.0501539896581159,0.059066113969021415,0.05701286988328027,0.05239235694239797,0.061633382824162565
274.0,0.044324854215548284,0.04247298815714827,0.0461767202739483,0.05477991372619334,0.050295963958039216,0.059263863494347466,0.05718664615443081,0.05253720006691452,0.061836092241947097
275.0,0.0444046170576559,0.042546038688087595,0.04626319542722421,0.05495035996238843,0.05043839890045558,0.05946232102432128,0.05736094430724242,0.0526824324814088,0.06203945613307604
276.0,0.04448452375694278,0.04261917637720315,0.0463498711366824,0.055121392344227124,0.050581296062317344,0.059661488626136905,0.057535765504691166,0.052828055234750065,0.06224347577463227
277.0,0.044564575413488704,0.042692401729075,0.04643674909790241,0.05529301267799996,0.05072465699844955,0.05986136835755036,0.05771111086822588,0.052974069347275186,0.06244815238917658
278.0,0.044644773109026,0.0427657152304606,0.04652383098759141,0.05546522275013454,0.050868483239535314,0.060061962260733764,0.057886981477345174,0.05312047581052942,0.06265348714416093
279.0,0.04472511790599836,0.04283911735027745,0.046611118461719274,0.05563802432339046,0.05101277629025654,0.060263272356524386,0.05806337836881658,0.0532672755867933,0.06285948115083986
280.0,0.044805610846651224,0.042912608539634294,0.046698613153668155,0.0558114191333246,0.05115753762759111,0.0604653006390581,0.058240302535733667,0.053414469608558196,0.06306613546290914
281.0,0.04488625295217604,0.04298618923192098,0.0467863166724311,0.055985408885019766,0.05130276869926902,0.06066804907077051,0.05841775492659292,0.05356205877809864,0.06327345107508721
282.0,0.044967045221931984,0.043059859842967514,0.046874230600896453,0.056159995250063155,0.051448470922385886,0.060871519577740424,0.05859573644454996,0.05371004396726834,0.06348142892183159
283.0,0.04504798863277015,0.04313362077128268,0.046962356494257625,0.056335179863763914,0.05159464568217589,0.06107571404535194,0.05877424794697725,0.053858426017612995,0.0636900698763415
284.0,0.04512908413848681,0.04320747239838408,0.047050695878589545,0.05651096432259642,0.05174129433094321,0.06128063431424963,0.05895329024541019,0.05400720574086152,0.06389937474995887
285.0,0.04521033266943118,0.04328141508923009,0.047139250249632274,0.05668735018186573,0.05188841818715799,0.06148628217657347,0.05913286410592424,0.05415638391981682,0.06410934429203166
286.0,0.045291735132291434,0.0433554491927632,0.04722802107181967,0.056864338953593274,0.05203601853472091,0.06169265937246564,0.05931297024995564,0.05430596130964031,0.06431997919027096
287.0,0.04537329241008147,0.04342957504257425,0.047317009777588695,0.05704193210463382,0.05218409662240821,0.06189976758685943,0.05949360935554528,0.05445593863949298,0.06453128007159757
288.0,0.04545500536234523,0.04350379295769312,0.04740621776699734,0.05722013105504144,0.05233265366350985,0.06210760844657302,0.05967478205896848,0.054606316614479004,0.06474324750345796
289.0,0.045536874825593605,0.04357810324351197,0.04749564640767524,0.05739893717671573,0.05248169083568041,0.06231618351775105,0.05985648895670281,0.05475709591782633,0.06495588199557929
290.0,0.045618901613980974,0.04365250619284157,0.04758529703512038,0.05757835179236708,0.05263120928102391,0.06252549430371025,0.06003873060768427,0.05490827721323402,0.06516918400213452
291.0,0.045701086520225746,0.04372700208710192,0.047675170953349576,0.05775837617484961,0.05278121010643798,0.06273554224326124,0.060221507535809495,0.055059861147320685,0.0653831539242983
292.0,0.04578343031677097,0.04380159119764249,0.047765269435899455,0.05793901154691719,0.05293169438424551,0.06294632870958887,0.06040482023265433,0.055211848352118065,0.0655977921131906
293.0,0.045865933757177756,0.04387627378718757,0.04785559372716794,0.05812025908146014,0.05308266315314155,0.06315785500977873,0.06058866916039254,0.05536423944756503,0.06581309887322005
294.0,0.04594859757773685,0.043951050111397105,0.0479461450440766,0.05830211990227955,0.053234117419482405,0.0633701223850767,0.060773054754916726,0.05551703504397496,0.06602907446585848
295.0,0.046031422499279724,0.044025920420532286,0.04803692457802716,0.05848459508545359,0.05338605815894308,0.0635831320119641,0.06095797742917552,0.055670235744462615,0.06624571911388842
296.0,0.04611440922916613,0.04410088496121255,0.04812793349711972,0.058667685661338995,0.05353848631856201,0.06379688500411597,0.06114343757675317,0.05582384214733185,0.0664630330061745
297.0,0.04619755846342133,0.044175943978248665,0.04821917294859399,0.058851392617240664,0.05369140281918783,0.0640113824152935,0.061329435575726364,0.055977854848439784,0.06668101630301294
298.0,0.04628087088899184,0.04425109771653333,0.04831064406145035,0.05903571690076736,0.05384480855833522,0.0642266252431995,0.06151597179283423,0.05613227444356138,0.06689966914210708
299.0,0.04636434718608912,0.04432634642297194,0.048402347949206295,0.05922065942387352,0.053998704413447215,0.06444261443429983,0.0617030465879981,0.05628710153078741,0.06711899164520879
300.0,0.04644798803058485,0.044401690348430674,0.048494285712739026,0.05940622106756997,0.054153091245552516,0.06465935088958742,0.061890660319222884,0.056442336712994166,0.0673389839254516
301.0,0.046531794096423953,0.04447712974968152,0.048586458443166385,0.05959240268726888,0.05430796990329697,0.0648768354712408,0.06207881334790502,0.05659798060042533,0.06755964609538471
302.0,0.04661576605801747,0.04455266489131916,0.048678867224715774,0.059779205118710654,0.054463341227317885,0.06509506901010342,0.06226750604456334,0.05675403381342788,0.0677809782756988
303.0,0.04669990459257896,0.044628296047625846,0.04877151313753207,0.059966629184406664,0.054619206054921716,0.0653140523138916,0.062456738794997066,0.05691049698537978,0.06800298060461435
304.0,0.046784210382365826,0.044704023504357045,0.04886439726037461,0.060154675700519036,0.054775565225016705,0.06553378617602136,0.06264651200686715,0.05706737076584624,0.06822565324788805
305.0,0.04686868411678798,0.044779847560420985,0.04895752067315498,0.060343345484090295,0.05493241958324625,0.06575427138493434,0.06283682611668157,0.057224655823991485,0.06844899640937165
306.0,0.04695332649434445,0.04485576852942235,0.04905088445926655,0.06053263936052855,0.05508976998726188,0.06597550873379522,0.06302768159715573,0.057382352852266956,0.06867301034204451
307.0,0.047038138224350066,0.044931786741041174,0.04914448970765896,0.06072255817125164,0.05524761731207157,0.0661974990304317,0.06321907896490533,0.057540462570385094,0.06889769535942557
308.0,0.04712312002841332,0.04500790254221574,0.049238337514610896,0.060913102781392815,0.05540596245539643,0.0664202431073892,0.06341101878841472,0.057698985729573944,0.06912305184725549
309.0,0.04720827264162801,0.04508411629809924,0.04933242898515678,0.06110427408747122,0.05556480634296664,0.0666437418319758,0.06360350169621448,0.05785792311709723,0.06934908027533174
310.0,0.0472935968134447,0.045160428392761985,0.049426765234127416,0.06129607302493417,0.055724149933688266,0.06686799611618008,0.0637965283851845,0.05801727556100496,0.06957578120936404
311.0,0.04737909330819021,0.04523683922961223,0.04952134738676818,0.061488500575480824,0.05588399422461255,0.06709300692634909,0.0639900996288903,0.0581770439350677,0.06980315532271289
312.0,0.04746476290521027,0.04531334923151416,0.04961617657890638,0.06168155777408128,0.05604434025564113,0.06731877529252143,0.06418421628584653,0.058337229163830016,0.07003120340786304
313.0,0.04755060639861917,0.04538995884058848,0.04971125395664985,0.06187524571560903,0.05620518911390266,0.06754530231731541,0.06437887930759426,0.05849783222770681,0.0702599263874817
314.0,0.0476366245966511,0.04546666851769033,0.04980658067561187,0.062069565561007456,0.05636654193773824,0.06777258918427667,0.06457408974646993,0.05865885416803323,0.07048932532490662
315.0,0.047722818320621016,0.04554347874156951,0.04990215789967252,0.06226451854291525,0.0565283999202368,0.0680006371655937,0.06476984876293933,0.05882029609196936,0.0707194014339093
316.0,0.04780918840351963,0.045620390007732894,0.049997986799306365,0.0624601059706779,0.056690764312263976,0.06822944762909183,0.06496615763237072,0.05898215917715765,0.0709501560875838
317.0,0.047895735688282516,0.045697402827041156,0.050094068549523876,0.06265632923467578,0.05685363642493263,0.06845902204441892,0.06516301775112116,0.05914444467602628,0.07118159082621603
318.0,0.047982461025789604,0.045774517724085986,0.05019040432749322,0.06285318980990195,0.05701701763146664,0.06868936198833728,0.06536043064181674,0.05930715391963472,0.07141370736399875
319.0,0.048069365272665684,0.045851735235406074,0.050286995309925295,0.06305068925872766,0.05718090936841582,0.06892046914903949,0.06555839795771762,0.05947028832096368,0.07164650759447155
320.0,0.04815644928896075,0.045929055907606764,0.05038384267031473,0.06324882923279622,0.057345313136184205,0.06915234532940823,0.0657569214860683,0.05963384937755872,0.07187999359457789
321.0,0.0482437139357942,0.046006480295453046,0.05048094757613535,0.06344761147399365,0.05751023049884208,0.06938499244914523,0.06595600315035034,0.0597978386734498,0.07211416762725088
322.0,0.04833116007304361,0.0460840089600023,0.05057831118608492,0.06364703781445058,0.05767566308319952,0.06961841254570164,0.06615564501136849,0.0599622578802813,0.07234903214245568
323.0,0.04841878855714895,0.046161642466834976,0.05067593464746292,0.06384711017554007,0.057841612577128484,0.06985260777395165,0.06635584926711871,0.06012710875760245,0.07258458977663497
324.0,0.048506600239089696,0.046239381384430144,0.05077381909374925,0.06404783056584894,0.05800808072713243,0.07008758040456545,0.0665566182514016,0.06029239315228259,0.07282084335052062
325.0,0.048594595962570895,0.046317226282714355,0.050871965642427436,0.06424920107811588,0.05817506933517476,0.070323332821057,0.0667579544311601,0.06045811299703148,0.07305779586528872
326.0,0.04868277656243602,0.0463951777317971,0.05097037539307494,0.0644512238851538,0.05834258025479669,0.07055986751551091,0.06695986040252924,0.06062427030801539,0.07329545049704309
327.0,0.0487711428633024,0.046473236300887184,0.05106904942571761,0.06465390123480112,0.058510615386574774,0.07079718708302747,0.06716233888559807,0.060790867181575045,0.0735338105896211
328.0,0.04885969567840007,0.04655140255737193,0.0511679887994282,0.06485723544398347,0.05867917667299463,0.07103529421497232,0.06736539271788185,0.06095790579005486,0.07377287964570883
329.0,0.04894843580858197,0.04662967706602994,0.051267194551134,0.06506122889201134,0.05884826609284856,0.07127419169117412,0.06756902484650484,0.06112538837676134,0.07401266131624834
330.0,0.049037364041468086,0.046708060388343665,0.051366667694592506,0.06526588401329005,0.05901788565530009,0.07151388237128001,0.06777323831908498,0.06129331725006812,0.07425315938810184
331.0,0.04912648115068432,0.046786553081876646,0.05146640921949199,0.06547120328966964,0.05918803739379265,0.07175436918554663,0.06797803627330067,0.06146169477668377,0.07449437776991756
332.0,0.04921578789516361,0.04686515569968577,0.05156642009064144,0.06567718924271633,0.05935872336001703,0.07199565512541563,0.06818342192510352,0.061630523374092236,0.0747363204761148
333.0,0.04930528501848284,0.04694386878974411,0.051666701247221565,0.0658838444262242,0.05952994561817452,0.07223774323427389,0.06838939855552675,0.061799805502171706,0.0749789916088818
334.0,0.04939497324822192,0.047022692894360785,0.05176725360208305,0.06609117141931314,0.059701706239789355,0.07248063659883694,0.06859596949602233,0.06196954365398876,0.0752223953380559
335.0,0.04948485329534091,0.04710162854959237,0.05186807804108944,0.06629917282045256,0.05987400729931411,0.072724338341591,0.06880313811225466,0.06213974034576276,0.07546653587874658
336.0,0.04957492585358504,0.04718067628465239,0.051969175422517694,0.06650785124271869,0.0600468508707434,0.07296885161469396,0.0690109077862857,0.06231039810599799,0.07571141746657341
337.0,0.049665191598933574,0.04725983662133028,0.05207054657653687,0.0667172093105254,0.060220239025395875,0.07321417959565492,0.06921928189711359,0.06248151946379392,0.07595704433043325
338.0,0.04975565118911896,0.047339110073441076,0.05217219230479685,0.06692724965797349,0.060394173830948764,0.07346032548499822,0.069428263799587,0.06265310693637297,0.07620342066280103
339.0,0.049846305263244746,0.04741849714632799,0.052274113380161503,0.06713797492885126,0.060568657351721525,0.073707292505981,0.06963785680181205,0.06282516301591214,0.07645055058771195
340.0,0.04993715444153356,0.04749799833644364,0.05237631054662347,0.06734938777819932,0.060743691650111495,0.07395508390628715,0.06984806414131052,0.06299769015583657,0.07669843812678447
341.0,0.050028199325233676,0.047577614131033,0.05247878451943435,0.06756149087524413,0.06091927878900062,0.07420370296148764,0.07005888896036909,0.06317069075682413,0.07694708716391405
342.0,0.05011944049670951,0.04765734500793912,0.0525815359854799,0.06777428690741885,0.06109542083488659,0.07445315297995111,0.07027033428123622,0.06334416715288131,0.07719650140959113
343.0,0.050210878519734485,0.04773719143554747,0.0526845656039215,0.06798777858513516,0.061272119861450675,0.07470343730881965,0.07048240298205033,0.06351812159796684,0.07744668436613382
344.0,0.05030251393999695,0.0478171538728782,0.052787874007115695,0.0682019686469535,0.06144937795326542,0.0749545593406416,0.07069509777458322,0.06369255625374089,0.07769763929542554
345.0,0.05039434728582047,0.047897232769828796,0.052891461801812145,0.06841685986481179,0.06162719720935823,0.07520652252026536,0.07090842118501378,0.06386747317908392,0.07794936919094364
346.0,0.0504863790690922,0.047977428567563415,0.05299532957062099,0.06863245504902216,0.061805579746392905,0.07545933035165141,0.07112237553895821,0.06404287432203179,0.07820187675588464
347.0,0.05057860978638227,0.04805774169903704,0.0530994778737275,0.06884875705280802,0.061984527701286526,0.07571298640432951,0.07133696295183603,0.06421876151469148,0.07845516438898058
348.0,0.05067103992023123,0.048138172589638095,0.05320390725082437,0.06906576877623288,0.062164043233152215,0.07596749431931354,0.0715521853253429,0.06439513647153693,0.07870923417914887
349.0,0.05076366994057474,0.048218721657927274,0.05330861822322221,0.06928349316944589,0.06234412852452739,0.07622285781436439,0.07176804435034773,0.0645720007912382,0.07896408790945725
350.0,0.05085650030627125,0.048299389316448525,0.053413611296093975,0.0695019332352369,0.06252478578191742,0.07647908068855638,0.07198454151600657,0.06474935596189814,0.079219727070115
351.0,0.050949531466693676,0.04838017597258425,0.053518886960803105,0.06972109203092985,0.0627060172357322,0.07673616682612751,0.07220167812436422,0.06492720336928819,0.07947615287944025
