Time,mean_NED,lower_NED,upper_NED,mean_NED_p,lower_NED_p,upper_NED_p,mean_NED_t,lower_NED_t,upper_NED_t
5.44,0.018765954119077447,0.017151021438793726,0.02038088679936117,0.022435657526886633,0.02061533314000966,0.024255981913763606,0.017944278441975044,0.01663295156611397,0.019255605317836117
5.45,0.018766049425944772,0.017148783004629707,0.020383315847259838,0.022456162221308498,0.02063553309932983,0.024276791343287165,0.0179692242976182,0.016657705945533348,0.019280742649703052
5.46,0.0187661400563666,0.017146543205192103,0.020385736907541096,0.022476607653791007,0.020655674303173627,0.024297541004408386,0.017994123251522054,0.016682413932739736,0.01930583257030437
5.47,0.01876622605584918,0.01714430207635103,0.02038815003534733,0.022496993915645552,0.020675756890901092,0.024318230940390012,0.01801897536705434,0.01670707557322792,0.019330875160880764
5.48,0.018766307472021758,0.01714205965651377,0.020390555287529744,0.02251732110079135,0.020695781003267584,0.024338861198315118,0.018043780709050338,0.01673169091445461,0.019355870503646067
5.49,0.018766384354463792,0.017139815986451857,0.020392952722475727,0.02253758930487989,0.020715746781563776,0.024359431828196002,0.018068539343806544,0.01675626000582463,0.019380818681788457
5.5,0.018766456754533974,0.01713757110912992,0.020395342399938027,0.02255779862443521,0.02073565436677297,0.02437994288209745,0.018093251339073513,0.016780782898676294,0.019405719779470733
5.51,0.018766524725201447,0.01713532506953666,0.020397724380866233,0.022577949156014507,0.02075550389874971,0.024400394413279302,0.018117916764048093,0.016805259646266075,0.019430573881830112
5.5200000000000005,0.018766588320879754,0.017133077914518416,0.020400098727241092,0.022598040995393007,0.020775295515423297,0.024420786475362718,0.01814253568936499,0.016829690303752663,0.019455381074977317
5.53,0.018766647597263895,0.017130829692615656,0.020402465501912135,0.022618074236775372,0.020795029352028156,0.024441119121522588,0.018167108187087732,0.01685407492818032,0.019480141445995143
5.54,0.018766702611171054,0.01712858045390285,0.02040482476843926,0.02263804897203531,0.02081470554036275,0.02446139240370787,0.018191634330699105,0.016878413578461704,0.019504855082936506
