cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.00198490497604311,0.0,0.0,0.0,0.0,0.0,0.0,0.04987057398073874,0.0
