cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,-0.012595426944369279,0.0,99.79001765705162,0.0,-0.014601918037019282,0.0,0.0,99.78994473990848,0.0,-1.0,1e-05
