cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.0019874673016689994,0.0,0.0,0.0,0.0,0.0,0.0,0.99721835381457,0.0
