cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4
0.0,0.0019876625770994354,-0.006397055164406751,0.0,0.0,0.0,0.0,0.0661446551655626,0.9996629263104967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25032977207254603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3164479706541876,-0.04232498867552716,-0.0006522911781784967,0.0,0.0
