cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4
0.0,0.0019936098873878797,-0.0027115319690550616,0.0,0.0,0.0,0.0,0.0,0.9999647574198496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04115709943604237,-0.008319023923364815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07930323120615901,-0.003944418059060294,0.0006546050207608899,0.0,0.0
