cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4
0.0,0.0019879647458499673,-0.00419458992765153,0.0,0.0,0.0,0.0,0.04733220238023345,1.0018139141360727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18877852690298053,-0.027759116938223558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2570907604660876,0.04398371304382344,-0.0007737941249058828,0.0,0.0
