cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4
0.0,0.0019895726981655733,-0.0054107488873078756,0.0,0.0,0.0,0.0,0.05510089863364166,0.9995673190680778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21663435886234217,-0.003987069813286928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30058601511237504,0.0,-0.0009424390648503325,0.0,0.0
