cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
-0.1709922649631321,0.6367710087588677,0.0,-0.4565727136447551,0.2966341174456998,0.02707689738889355,1.2774821041299114,0.30663884223808324,0.0,0.0,0.5834485709984916,0.0,0.0,0.0,0.0
