cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
-0.5928464049590663,0.5751459271382722,0.22506298487392593,-1.2265008421291923,0.07061093728846171,0.0,0.482635063444663,0.19655141334341752,0.0,0.0,0.41279330255089125,0.0,0.0,0.0,0.0,-1.0,0.01
