cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
-0.6110777471422538,0.5589079643359718,0.22087008596982458,-1.2864028104630965,0.06241203625358924,0.0,0.5001156903702003,0.19929285397028826,0.0,0.0,0.4166814621642384,0.0,0.0,0.0,0.0,-1.0,0.01
