cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
0.8584137939477181,0.3928127599289894,0.0,-2.579924419775233,-0.04929620950653162,0.0,0.19519751773423547,0.2044674221119811,0.0,0.0,0.38001362190859483,0.0,0.0,0.0,0.0
