cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
-0.5091119699236033,0.5427345697821616,0.19241740289818784,-1.0773061780688422,0.0752162399722531,0.0,0.7312127060173024,0.1861369318924843,0.0,0.0,0.49091721210476247,0.0,0.0,0.0,0.0
