cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
-0.5091077779492817,0.5427381513418742,0.19241732615529944,-1.0773030570437032,0.0752165339910648,0.0,0.731214708801504,0.1861370061189251,0.0,0.0,0.49091758944951513,0.0,0.0,0.0,0.0,0.0,0.01
