cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
0.9135135596529596,0.28603756836520033,0.0,-2.0687722625032046,-0.02940462210248757,0.0,0.22460183625973615,0.15255654076210404,0.0,0.0,0.45268978647688574,0.0,0.0,0.0,0.0
