cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
-0.16756272506710437,0.5700706547243737,0.3611860345633048,-0.949384052277309,0.3670650410649027,0.0,0.9770215862138774,0.33970785930741476,-0.036963752076513846,0.0,0.5432005930574113,-0.050278663096090484,0.0,0.0,0.0,0.0,0.005
