cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
1.1999999157135988,4.499999941261972,0.1801801855971166,0.0,-0.1501501477124858,0.0,-0.9999999959405964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
