cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
0.032161890229718625,0.5293211325223057,0.979791129534527,-0.8739272850083663,0.2019112716417712,-0.1854852878719121,0.7163816288023767,0.0,-0.09632860985182883,0.0,0.4930359961038997,-0.12641243492556192,0.0,0.0,0.0,-1.0,0.005
