cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
1.0000000975826684,4.000000071164864,0.400400387660731,0.0,-0.20020020624604287,0.0,-1.000000005487371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
