cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
-0.35613638744463394,0.6072372494549272,0.0,-1.0847155140967164,0.44377390422745866,0.10263815273634201,0.8250216587689059,0.5789588935731341,0.0,0.0,0.4689386344443462,0.0,0.0,0.0,0.0,0.0,0.005
