cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
0.19999959026507533,5.499999759814314,0.2802803057954485,0.0,-0.2502502407436198,0.0,-0.9999999881449951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
