cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.0,0.0,0.4196932551796573,0.0,0.0,0.05403865730170214,0.0,-2.8020443805799387,0.13448033008775273,0.0
