cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.05966263933935404,0.0,-1.853443113130085,0.0260668142184002,0.0,0.011811350339107178,0.0,8.800904118512417,-0.5821547470753737,0.0,0.0,0.001
