cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
-0.041001073869268566,0.0,0.014412743409926765,-0.050133710180473495,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.05
