cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
-0.030662797953840106,0.0,-0.09324489624199085,0.0,0.0,0.029819185502468773,0.0,0.5714563068018444,-0.21779365535240977,0.020002129389166037
