cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.04533954840143801,0.0,0.04834597371468127,-0.030478885360701514,0.0,0.0,0.0,-0.02797691663152699,0.07670096839085334,-0.044070651311983906,-1.0,0.01
