cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.0,0.0,0.20464280484691352,0.04301964610076257,0.0,0.0,0.0,-0.13250679211844843,0.0451424568862826,0.0
