cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.389925035139753,-0.01021065942329304,0.9828230206022345,-0.23752954764233272,0.0,-0.01617987696187887,0.0,0.44813351089165415,-0.2168276922749327,0.028503558369445504,-1.0,0.005
