cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.03852418382587303,0.0,-0.30257323345206405,0.16573813480929164,0.0,0.0,0.0,0.1837786690026428,-0.18921231101597988,0.04183847573689398
