cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.010738969814802988,0.0,-1.5183951637675144,0.03558747576411984,0.0,0.050544020550984975,0.0,10.205574800732087,-0.8876547056919811,0.022604977812351008
