cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.027641994907631678,0.0,-1.0011540293865622,0.0,0.0,-0.015286566423847616,0.0,7.018317965382813,-0.3705723302290405,0.0
