cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.014666810421026277,0.0,-0.02302043698806693,-0.09803853242557153,0.0,0.0,0.0,0.023873388363040555,0.0357391271152705,-0.05378934906102676
