cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.2707551961965302,0.0,0.010335027852229029,-0.0634393682419554,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.05
