cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.0,0.0,-0.1158420055411345,0.09279824362385074,0.0,0.0,0.0,-0.061872279294653665,0.09622217034685572,-0.04098232213586055,-1.0,0.005
