cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.0,0.0,-0.017850074108894835,0.07391244973855429,0.0,0.0,0.0,0.0,0.02250500805464534,-0.03213149267513454,-1.0,0.01
