cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.0,0.0,-0.2692172596587937,0.06458321550306005,0.0,0.0207427886679398,0.0,0.8707519636730504,-0.411771135096755,0.014113938609205026
