cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
-0.039883182928897726,0.0,0.06807889384260235,-0.07300380480939446,0.0,0.0,0.0,-0.020980502965997398,0.028643264380773692,0.0
