cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.0,0.0,-0.02115212183726688,0.0,0.0,0.0,0.0,0.0,0.017736383520741642,0.0,-1.0,0.01
