cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
-0.02018152286003809,0.0,0.12695042912562143,-0.017215294038993915,0.0,0.0,0.0,-0.14663146867108642,0.08429783456626504,0.0,0.0,0.001
