cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.013071250710464716,0.0,0.045314436151934145,-0.045079952946108615,0.0,0.0,0.0,0.023454466149352513,-0.05027870994128134,0.010411421464070966,-1.0,0.005
