cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.0,0.0,-0.4787066985763138,0.029722200305676807,0.0,0.0,0.0,6.175690900820468,-0.4602978305191567,0.0,0.0,0.001
