cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.745274966296745,0.0,0.04639942162024409,-0.3665113026059682,0.0,0.0,0.0,0.0,-0.019024018630031635,0.023506377194804515,-20.0,0.05
