cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
-0.03019527313226103,0.0,-0.03325894718436956,0.06249700882078107,0.0,0.0,0.0,-0.057630424933177035,0.06749281011687366,-0.017553966490987134
