cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.04280636015516965,0.0,0.0,0.0,0.0,-0.010127413555725958,0.0,0.04163361692423744,0.01954871339469309,-0.015758534518065987,0.0,0.005
