cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.011188563452508711,0.0,1.2850739589946705,-0.02865949829164923,0.0,0.03350665243189833,0.0,-13.881052396188513,1.099657342998703,-0.0255210166872974
