cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.17146199153533223,0.0,-2.7623801645493558,0.23578834779573754,0.0,0.03903003956470936,0.0,6.806371570488976,-1.3325575536881975,0.04900091661479521
