cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.0,0.0,-1.2901479724247522,0.04930084084225546,0.0,0.06931314633573801,0.0,10.631401421326055,-1.1374298382818653,0.029217038324980165
