cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.0,0.0,-0.020094415570950847,0.059973845291760454,0.0,0.0,0.0,0.0,0.010687806646224013,-0.02165973437678614,-5.0,0.05
