cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
-0.033468782228196804,0.0,0.06940815500058496,-0.01274079008225356,0.0,0.013744457187664655,0.0,-0.13873247463936297,-0.019382102164741278,0.010865908020689801,0.0,0.001
