cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
-0.010803881507086135,0.0,0.0,-0.019551116387082377,0.0,0.0,0.0,-0.04959861839552101,0.027147410163264885,0.010381538900249877,0.0,0.0005
