cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
-0.232720036681742,0.0,0.44520469295839366,-0.1446046222412941,0.0,0.0,0.0,-0.1929999810446605,0.11488474566242297,0.0
