cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.05795634017326189,0.0,0.0,-0.06999077961324522,0.0,0.0,0.0,0.0,0.062420049800982404,-0.028053779558578146
