cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi),initial_theta,delta_theta
0.029943650871878155,0.0,-0.02151937199267885,0.03970261670249366,0.0,0.0,0.0,-0.014850152369837326,0.03117546472484794,-0.014266577238206114,-1.0,0.01
