cte,x,p,sum_cos(xj-xi),x^2,px,xsum_cos(xj-xi),p^2,psum_cos(xj-xi),sum_cos^2(xj-xi)
0.14343869675236556,0.0,-1.0076431934787615,0.0,0.0,-0.026293085196925324,0.0,4.993502777320079,0.5758452281561611,-0.04228238068901785
